原点(緯度),原点(経度),kW単価(φ300mm)_Dg1,kW単価(φ300mm)_Dg2,kW単価(φ300mm)_Dg3,kW単価(φ300mm)_Dg4
34.62504877,135.4286311,66.14496078,45.55953772,2110.480465,2777.87824
34.62506152,135.4313581,65.76568922,45.26914364,2098.343091,2761.949659
34.62507421,135.434085,65.35348262,45.10016682,2089.587846,2751.289615
34.62508684,135.4368119,64.70824372,45.41807923,2099.948679,2738.911867
34.62509941,135.4395388,63.93275473,46.09234331,2118.111882,2737.264906
34.62511191,135.4422658,63.2278732,46.44681477,2129.787328,2737.149421
34.62516131,135.4531735,32.57085384,47.68621903,2172.963114,2650.082157
34.6251735,135.4559005,35.35571718,47.94575363,2184.328317,2592.899459
34.62518563,135.4586274,36.70951397,48.33101484,2200.663423,2498.319856
34.6251977,135.4613544,35.99342958,48.48321808,2206.55633,2477.009906
34.62520971,135.4640813,35.52787818,48.5218341,2209.796072,2447.81989
34.62522165,135.4668083,64.2481696,48.93362297,2225.509887,2397.10388
34.62523352,135.4695352,63.81761128,48.70235017,2209.320809,2339.074247
34.62524534,135.4722621,61.57960096,48.17200959,2182.613802,2262.217793
34.62525709,135.4749891,58.57020622,48.71816903,2186.198312,2179.698807
34.62526877,135.477716,29.23115867,60.3789184,2735.462925,2066.427034
34.62528038,135.480443,26.79897211,130.2252747,3195.607563,2201.261457
34.62529193,135.4831699,25.41099397,179.159471,4140.957152,1683.339784
34.62530341,135.4858968,24.70420444,339.9385536,7036.613815,5099.435621
34.62531483,135.4886238,23.17135058,596.0073048,11333.29068,0
34.62532618,135.4913507,21.92312739,0,0,0
34.62533746,135.4940777,23.85681884,0,0,0
34.62534868,135.4968046,26.18547247,0,0,0
34.62535984,135.4995315,54.55189631,0,0,0
34.62537092,135.5022585,66.91678063,0,0,0
34.62538194,135.5049854,88.32911975,0,0,0
34.62539289,135.5077124,123.8610821,0,0,0
34.62540378,135.5104393,125.3501224,0,0,0
34.62541462,135.5131662,125.1449667,0,0,0
34.6254254,135.5158932,117.3354087,0,0,0
34.62543612,135.5186201,111.3547204,0,0,0
34.62544678,135.5213471,105.7100111,0,0,0
34.62545738,135.524074,98.28222964,0,0,0
34.62546793,135.526801,89.32660591,0,0,0
34.62547844,135.529528,114.8101722,533.9222119,9639.556087,0
34.62548888,135.5322549,72.66098321,322.2529233,5818.029405,0
34.62549926,135.5349819,74.55012154,162.6767483,2937.003939,5079.338456
34.62550958,135.5377089,71.43902958,89.80632104,1807.611864,1878.840358
34.62551984,135.5404359,75.21007344,76.77101578,1778.172322,1982.729119
34.62553005,135.5431629,86.72617164,38.24122367,1753.177047,2170.541333
34.62554019,135.5458898,82.81253573,35.3475569,1789.019662,2131.859368
34.62555027,135.5486168,86.8246495,34.07609014,1733.541414,2004.698466
34.62556029,135.5513438,95.49988509,33.33468598,1707.774439,2074.344141
34.62557026,135.5540708,123.9279978,35.8464693,1810.751253,2130.797789
34.62558016,135.5567978,128.7988344,37.07200104,1856.043134,2223.738701
34.62559001,135.5595248,128.5822444,37.78741236,1891.82132,2305.66187
34.62559979,135.5622518,128.6543601,37.28472411,1879.262968,2345.849256
34.62560951,135.5649788,129.3070597,36.52642807,1855.071906,2361.150959
34.62561918,135.5677058,131.3055089,34.96809924,1763.850919,2286.133313
34.62562878,135.5704328,127.3685308,33.92034261,1731.426397,2278.104839
34.62563832,135.5731598,124.2636641,33.13065003,1709.942606,2340.925284
34.62564781,135.5758868,119.974228,32.6421576,1696.848004,2295.78386
34.62565723,135.5786138,109.3899494,32.49304715,1696.304608,2215.691287
34.62273049,135.4150124,66.14496078,47.20510568,2157.320973,2809.14458
34.62274354,135.4177392,66.14496078,46.93316687,2147.20977,2789.674257
34.62275653,135.4204661,66.14496078,46.26518472,2127.603084,2772.079315
34.62276946,135.4231929,66.14496078,45.83287739,2114.436449,2746.751255
34.62278233,135.4259198,66.14496078,45.38206751,2094.991452,2741.598329
34.62279514,135.4286466,66.14496078,44.90424344,2077.114207,2769.326338
34.62280789,135.4313735,65.52148643,45.21970628,2095.045661,2756.69255
34.62282058,135.4341003,64.8729423,45.14407563,2094.454611,2747.748158
34.62283321,135.4368272,64.02197153,45.48790434,2105.929064,2736.079486
34.62284577,135.439554,63.0714116,46.30126648,2124.50123,2736.679844
34.62285827,135.4422809,63.6842654,46.76719797,2141.06585,2736.24612
34.62290767,135.4531884,30.82972542,48.06252133,2187.381236,2640.3292
34.62291986,135.4559152,31.89533344,48.94682225,2219.489673,2597.954035
34.62293199,135.4586421,31.65131108,49.15857656,2228.429911,2504.494143
34.62294406,135.461369,31.59731698,49.25513358,2238.998016,2476.233366
34.62295607,135.4640959,31.61694435,49.5012812,2252.375683,2452.967096
34.622968,135.4668227,30.75246839,51.14617171,2331.521465,2380.351949
34.62297988,135.4695496,31.13110576,50.03970093,2264.668105,2336.18857
34.6229917,135.4722765,30.02438966,50.74697306,2300.834924,2268.507936
34.62300344,135.4750033,29.65086784,52.99653992,2360.007676,2143.28613
34.62301512,135.4777302,27.83500861,60.3789184,2592.437512,2066.427034
34.62302673,135.4804571,26.69909364,130.2252747,3029.330168,2201.261457
34.62303828,135.4831839,25.42082224,179.159471,4010.653703,1683.339784
34.62304976,135.4859108,23.83518981,339.9385536,6913.152637,5099.435621
34.62306118,135.4886377,21.55642371,596.0073048,11333.29068,0
34.62307252,135.4913645,19.70780687,0,0,0
34.6230838,135.4940914,23.57443899,0,0,0
34.62309503,135.4968183,28.97312581,0,0,0
34.62310618,135.4995451,61.18717631,0,0,0
34.62311726,135.502272,74.89086647,0,0,0
34.62312827,135.5049989,112.7781337,0,0,0
34.62313922,135.5077257,126.5953223,0,0,0
34.62315011,135.5104526,128.7988344,0,0,0
34.62316094,135.5131795,122.8659475,0,0,0
34.62317172,135.5159063,107.7457604,0,0,0
34.62318243,135.5186332,85.30707474,0,0,0
34.62319309,135.5213601,75.25942388,0,0,0
34.62320369,135.524087,70.71230702,0,0,0
34.62321424,135.5268138,71.97700784,0,0,0
34.62322474,135.5295407,69.44920496,533.9222119,9639.556087,0
34.62323519,135.5322676,65.97374863,322.2529233,5818.029405,0
34.62324557,135.5349945,61.05688687,162.6767483,3009.542484,5079.338456
34.62325589,135.5377214,59.12132061,80.78135073,1780.805036,2241.766186
34.62326615,135.5404483,65.76568922,69.00096603,1708.32327,2122.165129
34.62327635,135.5431753,67.11255822,35.9571024,1718.482956,2312.207978
34.62328649,135.5459022,67.8670781,32.85629702,1705.17319,2165.317868
34.62329657,135.5486291,69.1352393,33.63840419,1726.330829,2038.914991
34.6233066,135.551356,74.55012154,33.42765293,1712.905031,2091.577729
34.62331656,135.5540829,87.75467635,33.23062753,1704.746172,2144.14574
34.62332647,135.5568099,104.4584353,32.21217641,1666.672729,2223.743221
34.62333631,135.5595368,111.3547204,34.93915865,1781.32307,2275.89606
34.6233461,135.5622637,113.8980755,36.28649029,1837.371896,2331.217162
34.62335582,135.5649906,114.8101722,36.31787616,1841.2099,2359.672797
34.62336548,135.5677175,116.4419919,34.63980507,1748.683821,2276.314342
34.62337508,135.5704445,117.7570452,33.35194152,1708.106536,2268.575132
34.62338463,135.5731714,114.3523051,32.23104621,1675.139324,2323.961436
34.62339411,135.5758983,95.57946833,32.22823558,1678.072227,2287.971845
34.62340353,135.5786252,73.03111238,32.42655864,1675.951947,2203.990255
34.62052871,135.4259353,65.95477975,45.38206751,2096.311299,2741.598329
34.62054152,135.4286621,65.89793852,44.90424344,2087.540756,2769.326338
34.62055426,135.4313889,65.2419579,45.21970628,2094.666205,2756.69255
34.62056695,135.4341157,64.59890847,45.14407563,2091.976402,2747.748158
34.62057957,135.4368425,63.87934391,45.48790434,2103.616959,2736.079486
34.62059214,135.4395692,63.10611389,46.30126648,2120.790871,2736.679844
34.62060464,135.442296,63.08875797,46.76719797,2137.919707,2736.24612
34.62065403,135.4532032,28.69114846,48.06252133,2180.295347,2640.3292
34.62066622,135.45593,30.13441565,48.94682225,2208.867731,2597.954035
34.62067835,135.4586568,27.20735927,49.15857656,2216.833861,2504.494143
34.62069042,135.4613836,25.5570682,49.25513358,2217.945316,2476.233366
34.62070243,135.4641104,25.35108441,49.5012812,2226.100535,2452.967096
34.62071436,135.4668372,27.32615635,51.14617171,2278.775066,2380.351949
34.62072624,135.469564,28.8238288,50.03970093,2188.986071,2336.18857
34.62073805,135.4722908,27.8797904,50.74697306,2191.229834,2268.507936
34.6207498,135.4750176,27.98579054,57.7159817,2494.745002,2250.918543
34.62076147,135.4777444,26.45445594,65.21782831,2726.87599,2172.385074
34.62077308,135.4804711,26.63309576,135.1983325,3158.027336,2269.900076
34.62078462,135.4831979,25.04784143,183.3789499,4066.508427,1835.537056
34.62079611,135.4859247,22.93284575,309.2218434,6288.747124,3975.254653
34.62080752,135.4886515,20.8851401,370.625573,7447.852581,0
34.62081887,135.4913783,20.19527912,320.8261235,5792.269629,0
34.62083015,135.4941051,24.05766322,412.043949,7439.137517,0
34.62084137,135.4968319,62.28366114,0,0,0
34.62085252,135.4995587,89.67581078,0,0,0
34.6208636,135.5022855,109.1816868,0,0,0
34.6208746,135.5050123,132.6724835,0,0,0
34.62088555,135.5077391,135.8145198,0,0,0
34.62089643,135.5104659,132.7492616,0,0,0
34.62090725,135.5131927,120.4783214,0,0,0
34.62091803,135.5159195,99.73509738,0,0,0
34.62092874,135.5186463,78.3438265,0,0,0
34.62093939,135.5213731,66.04973337,0,0,0
34.62094999,135.5240999,58.72778392,0,0,0
34.62096054,135.5268267,53.87288022,0,0,0
34.62097104,135.5295535,54.38376576,447.2893309,8075.465858,0
34.62098149,135.5322803,53.96159115,232.779303,4202.651805,0
34.62099187,135.5350072,29.61943934,92.15590503,1889.91999,2013.645294
34.62100219,135.537734,30.13550477,73.38340585,1745.650378,2111.51863
34.62101245,135.5404608,54.87816363,37.48382468,1716.739382,2100.690916
34.62102266,135.5431877,58.69772876,34.30835849,1706.427942,2256.195258
34.6210328,135.5459145,59.89313942,31.80607927,1640.903081,2184.574394
34.62104288,135.5486414,63.2278732,31.3355914,1657.938888,2056.688102
34.6210529,135.5513682,67.09292892,31.23390055,1650.314054,2090.031397
34.62106287,135.5540951,70.1500685,29.97318183,1616.07905,2129.469079
34.62107277,135.5568219,82.01312978,29.0557455,1579.112079,2183.431454
34.62108262,135.5595487,89.99243781,32.9772823,1719.29066,2244.734656
34.6210924,135.5622756,90.66827035,34.71895752,1789.678203,2294.20961
34.62110212,135.5650024,93.78198037,34.43954517,1749.135481,2258.180275
34.62111179,135.5677293,92.75807682,33.92738275,1726.57475,2255.009689
34.62112139,135.5704561,88.02406907,32.54439963,1689.669915,2266.357225
34.62113093,135.573183,75.2841234,31.65720925,1666.240002,2318.874737
34.62114041,135.5759098,70.02158852,31.85173859,1676.513174,2279.429375
34.61831331,135.434131,59.44304845,45.36778465,2102.731298,2741.815191
34.61832594,135.4368577,56.63968493,45.54948641,2104.71827,2732.970626
34.6183385,135.4395844,53.75925099,46.3874551,2120.516713,2732.29774
34.618351,135.4423111,29.14011789,47.11398083,2147.973894,2730.026093
34.61836344,135.4450379,24.66249002,47.53817398,2165.24356,2662.863881
34.61838813,135.4504913,25.03169677,48.10538687,2184.673462,2606.500209
34.61840039,135.453218,25.79846449,48.78752785,2200.491257,2624.343881
34.61841258,135.4559447,26.02136994,49.96533006,2237.09412,2605.330781
34.61842471,135.4586715,25.9801155,50.15102186,2244.55583,2546.902619
34.61843678,135.4613982,25.58559281,50.51025769,2257.139413,2533.924658
34.61844878,135.4641249,25.20992937,51.51371007,2286.98805,2494.909911
34.61846072,135.4668516,24.40316408,52.93626743,2329.099779,2438.735725
34.61847259,135.4695784,26.65396397,52.18453571,2200.085931,2390.871163
34.61848441,135.4723051,26.2086168,55.11492847,2289.974574,2285.092949
34.61849615,135.4750318,26.06604636,61.63093949,2587.163885,2519.932601
34.61850782,135.4777585,26.44890781,116.3216442,2789.41696,2540.556761
34.61851943,135.4804852,26.58799996,134.5113649,3113.351051,2621.651756
34.61853097,135.483212,25.57911497,163.4381559,3716.033201,2292.141926
34.61854245,135.4859387,23.75764898,216.2900351,4693.425929,3847.171852
34.61855387,135.4886654,22.80552946,193.4500768,4075.731038,0
34.61856521,135.4913921,22.95687597,187.5836173,3386.678359,0
34.61857649,135.4941188,27.47148836,371.3221825,6703.93725,0
34.61858771,135.4968456,80.94238673,0,0,0
34.61859886,135.4995723,111.1389167,0,0,0
34.61860993,135.502299,134.3037026,0,0,0
34.61862093,135.5050257,154.2641049,651.1246486,0,0
34.61863187,135.5077524,150.7166386,0,0,0
34.61864275,135.5104791,139.7871566,0,0,0
34.61865357,135.5132059,118.1208671,0,0,0
34.61866434,135.5159326,95.22238439,0,0,0
34.61867505,135.5186593,73.61704878,0,0,0
34.6186857,135.521386,67.38857931,0,0,0
34.61869629,135.5241128,30.05970085,0,0,0
34.61870684,135.5268395,27.06982533,0,0,0
34.61871734,135.5295663,26.75576467,300.1337877,5418.685375,0
34.61872778,135.532293,26.36403366,154.312778,2930.13065,3494.866737
34.61873817,135.5350198,26.58262322,84.65055094,1846.307734,1878.84365
34.61874849,135.5377465,26.77756606,69.28371824,1727.010886,1993.879583
34.61875875,135.5404733,27.26634968,35.25661094,1682.259718,2045.705078
34.61876896,135.5432001,27.95047242,33.2945321,1703.813437,2158.875118
34.6187791,135.5459268,28.98590338,31.40932267,1616.816997,2104.693056
34.61878919,135.5486536,57.04817806,29.62708374,1592.302817,2000.50177
34.61879921,135.5513804,67.3490088,28.64254363,1570.521586,2037.527328
34.61880918,135.5541072,74.81758773,28.23257333,1553.120429,2070.373286
34.61881908,135.5568339,85.56162775,29.23194116,1578.410335,2121.66004
34.61882892,135.5595607,85.52972557,29.22718378,1604.0351,2179.952865
34.6188387,135.5622875,75.43266162,31.1549406,1669.604267,2220.9488
34.61884843,135.5650143,77.3661801,32.2695318,1685.404496,2180.934751
34.61885809,135.567741,78.29034948,31.8740799,1669.286315,2197.08191
34.61886769,135.5704678,75.30883913,30.72780883,1632.85176,2201.354802
34.61887723,135.5731946,69.57559114,30.33406536,1622.262883,2256.291106
34.61888671,135.5759213,70.95289947,30.75920518,1641.629468,2227.547848
34.61591686,135.4041535,26.11783664,48.62155777,2201.011166,2911.768564
34.61593015,135.4068801,30.1010011,48.28527941,2188.792614,2890.242207
34.61594337,135.4096067,58.28016361,47.81543187,2177.73399,2870.467733
34.61595653,135.4123334,64.67175754,47.27111791,2160.736787,2848.503106
34.61596964,135.41506,65.63396967,46.82856978,2145.470498,2797.189385
34.61598268,135.4177866,65.95477975,46.42745866,2131.835355,2776.250865
34.61599567,135.4205132,65.63396967,45.38525012,2102.368328,2753.828188
34.61605968,135.4341464,28.49578838,45.43362227,2101.344119,2736.195883
34.6160723,135.436873,27.15931236,45.87703709,2114.393514,2730.590382
34.61608486,135.4395996,26.4702118,46.68317824,2130.010822,2728.771996
34.61609736,135.4423263,25.34240829,47.32302768,2151.614637,2724.676965
34.6161098,135.4450529,22.96890998,48.12390099,2187.26638,2676.642275
34.61613449,135.4505062,22.01612406,49.06807436,2214.908264,2648.817467
34.61614674,135.4532328,22.65817877,49.51495421,2224.735994,2629.510582
34.61615894,135.4559595,25.33951252,50.57759678,2257.659879,2612.391801
34.61617107,135.4586861,25.50120372,51.18744458,2279.986643,2577.691479
34.61618314,135.4614128,25.06837388,52.54956405,2322.820324,2576.232611
34.61619514,135.4641394,24.7656363,54.29890838,2369.103567,2606.093223
34.61620707,135.4668661,23.60673979,55.95350075,2416.99208,2547.334273
34.61621895,135.4695927,24.40784094,56.02865212,2311.437011,2591.858694
34.61623076,135.4723194,23.85681884,58.67836015,2382.326157,2564.29191
34.61624251,135.475046,27.80856184,120.3859229,2849.365316,3062.411223
34.61625417,135.4777727,30.12859771,122.8623975,2909.876083,3199.981044
34.61626578,135.4804993,28.28121166,130.2945026,3083.895326,3167.174847
34.61627732,135.483226,27.41991485,143.6120852,3382.796109,2698.075989
34.6162888,135.4859526,26.99200653,138.1334698,3191.796007,2771.984093
34.61630021,135.4886793,55.26155721,118.8439787,2557.829057,3871.855015
34.61631155,135.4914059,61.43297375,134.1513095,2421.999017,5228.636422
34.61632282,135.4941326,73.64068186,320.4207841,5784.951537,0
34.61633404,135.4968592,99.13168712,0,0,0
34.61634519,135.4995859,127.0159048,0,0,0
34.61635626,135.5023125,158.6381217,0,0,0
34.61636726,135.5050391,191.3183686,0,0,0
34.61637819,135.5077658,175.5093527,0,0,0
34.61638906,135.5104924,149.6351755,0,0,0
34.61639988,135.5132191,118.9169124,0,0,0
34.61641065,135.5159457,97.15829055,0,0,0
34.61642135,135.5186724,73.28777124,0,0,0
34.616432,135.521399,60.38186996,0,0,0
34.61644258,135.5241257,29.91603819,683.5931284,0,0
34.61645313,135.5268524,26.57187625,319.6131703,5770.370689,5510.482561
34.61646364,135.529579,26.88710816,157.4258539,3062.473733,3500.65294
34.61647408,135.5323057,25.70415953,106.2253615,2363.571564,2531.150066
34.61648447,135.5350324,25.47501392,72.61647835,1779.196477,1979.543848
34.61649479,135.5377591,25.44050161,36.2451553,1679.95454,1990.30281
34.61650506,135.5404858,25.47501392,33.03622883,1631.279117,2017.836776
34.61651526,135.5432125,25.77471996,31.30744358,1621.584573,2102.618667
34.61652541,135.5459392,26.92565994,29.65310247,1561.833223,2057.41536
34.61653549,135.5486659,55.3682655,27.53019069,1494.563505,1967.061382
34.61654552,135.5513926,69.66010446,26.39826289,1468.725209,1989.531629
34.61655548,135.5541193,96.74851286,26.01214501,1493.452814,2027.820015
34.61656538,135.556846,109.3378093,28.45075349,1573.322258,2070.200412
34.61657523,135.5595727,79.3464974,27.3669325,1596.880886,2107.116371
34.61658501,135.5622994,68.18987039,25.87705349,1497.594836,2136.298822
34.61659473,135.5650261,73.2409719,28.11211168,1566.029687,2099.618514
34.61662353,135.5732062,72.13544779,28.84176722,1561.244998,2196.993463
34.616633,135.5759329,78.1569758,29.34313843,1599.481947,2177.757164
34.61366325,135.4041697,25.80507888,,,
34.61367653,135.4068962,27.12568548,48.28524992,2190.120312,2903.66922
34.61368975,135.4096227,53.40878323,47.64263235,2172.551345,2872.48814
34.61370291,135.4123493,61.33441818,47.00594499,2152.203999,2845.227067
34.61371602,135.4150758,64.70824372,46.54679663,2137.006721,2792.753639
34.61372906,135.4178024,65.74683978,46.08950083,2122.576311,2770.605126
34.61374204,135.4205289,65.00162198,45.05393679,2091.205063,2752.864788
34.61376782,135.425982,56.36135724,44.79384385,2076.647182,2750.696184
34.61378062,135.4287086,28.78910903,44.68282898,2079.0372,2752.618111
34.61380604,135.4341617,25.43065812,45.58750973,2108.913312,2734.82999
34.61381866,135.4368882,25.20634167,46.28567283,2129.102753,2730.342003
34.61383122,135.4396148,24.84897388,47.11784235,2144.779086,2725.829581
34.61384372,135.4423414,23.63802766,47.68319764,2162.111,2724.131548
34.61385615,135.4450679,19.75519564,48.70499854,2201.963534,2679.892505
34.61386853,135.4477945,20.16430002,49.09322627,2215.296276,2662.373793
34.61388084,135.4505211,22.2334543,49.83962328,2235.353326,2671.128333
34.6138931,135.4532476,22.79959671,50.36729248,2250.909946,2652.587245
34.61390529,135.4559742,25.35942335,51.40335019,2284.661225,2662.189162
34.61391742,135.4587008,25.18137232,52.92655508,2335.183412,2745.916122
34.61392949,135.4614274,24.85454462,55.22397284,2402.580881,2835.70402
34.61394149,135.464154,24.14008626,58.141985,2499.4086,2834.320095
34.61395343,135.4668805,22.12276077,60.00672214,2563.866953,2738.142259
34.6139653,135.4696071,21.16445777,59.50029554,2433.990946,3016.5176
34.61397712,135.4723337,23.59983336,60.72569745,2459.209672,3218.837818
34.61398886,135.4750603,55.51566408,114.0842012,2709.122762,4263.361095
34.61400052,135.4777868,66.08779141,109.5544022,2645.245724,4328.258036
34.61401212,135.4805134,65.57767981,97.71815149,2459.384518,3580.00714
34.61402366,135.48324,64.39941718,102.9064924,2464.004598,3147.423845
34.61403513,135.4859666,73.59343086,100.70004,2080.253751,2825.218829
34.61404654,135.4886931,88.876685,86.43934923,1690.310844,2680.652295
34.61405787,135.4914197,101.1422945,88.2285791,1592.899336,2807.351969
34.61406915,135.4941463,104.4584353,153.658316,2774.183061,5102.857824
34.61408036,135.4968729,122.1462854,218.7262187,3948.934145,0
34.61409151,135.4995994,144.3616891,316.8183018,5719.911482,0
34.61410257,135.502326,163.6167789,502.2040607,9066.909191,0
34.61411357,135.5050526,186.9525053,0,0,0
34.6141245,135.5077791,171.0594511,0,0,0
34.61413538,135.5105057,141.6866732,642.8721182,0,0
34.61414619,135.5132323,116.4419919,460.2777688,8309.962144,0
34.61415695,135.5159588,107.8470729,364.6485271,6583.44952,0
34.61416765,135.5186854,74.84199804,379.0927513,6844.228911,0
34.61417829,135.521412,61.71394242,253.3596909,4574.214927,0
34.61418887,135.5241386,29.80074174,185.5931582,3350.742145,3066.958663
34.61419942,135.5268652,27.58679366,151.3655927,2732.789699,2386.389729
34.61420993,135.5295918,26.91463387,120.4526481,2580.339041,2007.010078
34.61422038,135.5323184,25.9528276,88.92463206,2123.615724,2084.097529
34.61423076,135.535045,25.52943714,37.62018262,1701.786251,1950.640669
34.61424109,135.5377716,25.42573923,34.23534472,1642.337148,1977.994269
34.61425136,135.5404983,25.51457139,31.92178874,1601.996038,1998.104226
34.61426156,135.5432249,26.19068974,30.121975,1540.408767,2067.510935
34.61427171,135.5459515,27.8734249,28.51428318,1536.24865,2025.785587
34.6142818,135.5486781,59.55107061,26.92853582,1461.589472,1951.470468
34.61429182,135.5514048,81.83757545,25.52111278,1416.277594,1968.028433
34.61430178,135.5541314,113.6723112,24.97520663,1426.48541,1982.944969
34.61431169,135.556858,121.7572845,24.93378647,1458.871543,2013.127144
34.61432153,135.5595846,80.37516608,24.26789968,1467.954207,2042.67503
34.61433131,135.5623113,75.70650957,24.02191877,1452.930046,2068.616544
34.61140964,135.4041858,25.39626581,,,
34.61142292,135.4069123,26.13341388,47.86673727,2177.127632,2905.930905
34.61143614,135.4096387,28.69484213,47.27584494,2163.056285,2873.681158
34.61144929,135.4123652,56.09946784,46.59694543,2140.259226,2844.028494
34.61146239,135.4150917,64.38134268,45.96087017,2116.477228,2786.164329
34.61147543,135.4178182,64.63531248,45.28176525,2093.183087,2766.454987
34.61148841,135.4205446,63.71964555,44.4177667,2071.020834,2746.965973
34.61151419,135.4259976,29.63947504,44.40507849,2060.160869,2747.748158
34.61152699,135.4287241,26.14380903,44.51609374,2071.7475,2758.253566
34.61156502,135.4369035,23.57866759,46.48433959,2134.976904,2736.230267
34.61157757,135.43963,22.62496933,47.33847398,2147.657029,2736.818538
34.61159007,135.4423565,21.34639036,48.0255201,2170.939644,2734.384318
34.61160251,135.445083,19.40237222,49.04880665,2209.855933,2700.660333
34.61161488,135.4478095,19.59616455,49.67030402,2230.873463,2695.95365
34.6116272,135.450536,21.78201361,50.86392755,2261.618213,2690.506582
34.61163945,135.4532625,25.04742028,52.59530323,2317.884643,2674.961226
34.61165164,135.455989,25.04495686,53.64273488,2357.319753,2728.520741
34.61166377,135.4587155,24.72736701,56.42301124,2447.278071,2887.66479
34.61167584,135.461442,24.1188784,60.07433721,2544.628305,3058.39146
34.61168784,135.4641685,23.33553972,63.19083068,2661.289929,3296.936553
34.61169978,135.466895,22.23008596,64.63572552,2715.526399,3393.334833
34.61171165,135.4696215,20.2170212,59.13330295,2468.225288,3726.712933
34.61172347,135.472348,23.30279592,100.0059858,2366.424296,4227.084452
34.61173521,135.4750745,70.69051587,106.0629878,2605.265868,4914.971088
34.61174687,135.477801,91.35433054,97.15411213,2453.180407,4275.997122
34.61175847,135.4805275,99.56194617,93.34304403,2109.343581,3319.160627
34.61177,135.483254,99.9959564,95.39704744,1986.402102,2775.070351
34.61178147,135.4859805,107.5941482,94.05267963,1760.056426,2408.458951
34.61179287,135.488707,120.1627679,86.69049757,1571.369097,2195.493207
34.6118042,135.4914335,122.2113607,95.36117715,1721.672924,2046.314896
34.61181547,135.49416,183.2194281,113.093891,2041.823474,1983.135833
34.61182668,135.4968865,169.0425379,145.1290705,2620.194072,2078.731145
34.61183782,135.499613,161.4290809,192.9349948,3483.293375,3459.832394
34.61184888,135.5023395,175.9131319,255.0156366,4604.111756,8453.297
34.61185988,135.505066,183.954069,484.9197909,8754.854955,0
34.61187081,135.5077925,184.843452,438.0190857,7908.09869,0
34.61188168,135.510519,146.2951046,355.4492651,6417.363898,0
34.6118925,135.5132455,115.853901,279.7717051,5051.063587,0
34.61190325,135.515972,105.2251027,225.7348025,4075.468751,8556.859597
34.61191395,135.5186985,77.86514731,185.3896569,3347.068086,2114.993116
34.61192458,135.521425,61.54835631,149.3598649,2696.577822,2082.112753
34.61193516,135.5241515,29.60609726,117.4678326,2194.448987,2098.941495
34.61194571,135.526878,27.13688518,97.20699526,1978.961204,2103.909776
34.61195622,135.5296046,27.15370209,84.28482906,2023.488251,2098.71535
34.61196667,135.5323311,26.02991521,73.1927996,1879.42991,2110.087686
34.61197706,135.5350576,25.38645651,34.89546224,1648.059629,1949.34759
34.61198739,135.5377842,25.34240829,32.61206731,1612.215477,1980.173034
34.61199766,135.5405107,25.58409339,31.19277665,1594.07518,2045.869037
34.61200787,135.5432373,26.19068974,29.8764492,1564.666147,2056.253253
34.61201801,135.5459639,27.8734249,28.36623684,1526.771144,2030.351152
34.6120281,135.5486904,59.55107061,27.30176746,1507.935954,1951.515911
34.61203812,135.551417,81.83757545,25.89078556,1445.374618,1959.714163
34.61204809,135.5541435,113.6723112,24.31868192,1381.500538,1968.299908
34.61205799,135.5568701,121.7572845,23.78532493,1387.585191,1977.822638
34.61206783,135.5595966,80.37516608,25.34322382,1501.499331,1991.432491
34.61207761,135.5623232,75.70650957,24.93231755,1498.213789,2006.034402
34.61208733,135.5650497,92.5335716,23.78988344,1409.493081,1972.177393
34.61209699,135.5677763,75.21007344,23.94113196,1414.805342,1995.004932
34.61210659,135.5705028,69.66010446,24.68420857,1445.748863,2067.4784
34.60915602,135.404202,23.99179993,,,
34.6091693,135.4069283,25.46021147,,,
34.60918252,135.4096547,27.48872267,,,
34.60919567,135.4123811,53.2229058,46.7424352,2171.465174,2920.903404
34.60920877,135.4151075,62.11500785,45.75669234,2125.679207,2859.453386
34.60922181,135.4178339,63.86156013,45.27289241,2106.303995,2825.26357
34.60923478,135.4205603,62.93298326,44.39741181,2082.673104,2776.926163
34.60926055,135.4260131,27.22681686,44.50403041,2070.181207,2758.730283
34.60927335,135.4287395,24.56570208,44.79199731,2081.754328,2766.095903
34.60928609,135.4314659,23.7705374,45.39803297,2098.730735,2765.110544
34.60929876,135.4341923,22.09633078,45.94512254,2117.556669,2759.153903
34.60931138,135.4369188,21.0153592,46.6161588,2137.348945,2750.528041
34.60932393,135.4396452,20.42434304,47.80977973,2159.276204,2747.972445
34.60933643,135.4423716,20.0627399,48.63123895,2186.44761,2751.463042
34.60934886,135.445098,19.17594045,49.72628614,2233.543109,2732.360368
34.60936123,135.4478244,19.12850288,50.51220586,2256.063142,2739.512723
34.60937355,135.4505508,20.90390599,52.28752024,2317.721139,2730.170449
34.6093858,135.4532773,23.00426216,54.25689823,2378.142648,2682.341763
34.60939799,135.4560037,24.47448731,56.68644534,2461.445987,2874.740277
34.60941012,135.4587301,25.03028756,60.30364168,2563.920119,3167.734125
34.60942219,135.4614566,23.83406478,64.82841432,2713.851138,3413.113911
34.60943419,135.464183,21.64571175,64.04710532,2697.998016,3892.776677
34.60944613,135.4669094,20.63884154,61.8375054,2650.198666,4080.288458
34.60945801,135.4696359,19.97433092,54.0725277,2323.639966,4307.997228
34.60946982,135.4723623,24.23954855,87.05860923,2142.555804,4959.07028
34.60948156,135.4750887,83.90297146,88.33070362,2266.334553,4443.260061
