原点(経度),原点(緯度),メッシュあたり賦存量MJ/y
135.4012322,34.6429467,28831605.1
135.4039596,34.64296009,28450890.94
135.4066871,34.64297341,27841955.28
135.4094146,34.64298666,27441313.16
135.4121421,34.64299986,27255491.38
135.4148696,34.643013,27198308.56
135.4175971,34.64302608,27154303.59
135.4203246,34.6430391,27176739.69
135.4230521,34.64305205,27173205.72
135.4257796,34.64306495,27070820.29
135.4285071,34.64307778,26987819.76
135.4312346,34.64309055,26843115.17
135.4339621,34.64310325,26661012.78
135.4366896,34.6431159,26491348.66
135.4394171,34.64312848,26364978.02
135.4421446,34.64314099,26240824.47
135.4448722,34.64315344,26194442.09
135.4475997,34.64316583,26377316.16
135.4503272,34.64317815,26638629.38
135.4530547,34.64319041,27110803.78
135.4557823,34.64320261,27870732.69
135.4585098,34.64321475,28453360.02
135.4612373,34.64322682,28897986.1
135.4639649,34.64323884,29188218.56
135.4666924,34.64325078,29435710.55
135.4694199,34.64326267,29383533.17
135.4721475,34.6432745,29519306.57
135.474875,34.64328626,29584093.31
135.4776025,34.64329794,29036021.12
135.4803301,34.64330956,28253589.06
135.4830576,34.64332111,23054334.68
135.4857851,34.6433326,11363518.7
135.4885127,34.64334402,3395333.651
135.4912402,34.64335538,2288595.243
135.4939677,34.64336667,1910508.888
135.4966953,34.64337791,2695920.119
135.4994228,34.64338908,2483263.925
135.5021503,34.64340018,2021071.508
135.5048779,34.64341122,1813175.244
135.5076054,34.6434222,935808.9078
135.510333,34.64343312,617057.3588
135.5130605,34.64344398,824048.7023
135.5157881,34.64345477,1465033.477
135.5185156,34.64346551,1736759.708
135.5212432,34.64347618,1344255.505
135.5239707,34.6434868,1413850.925
135.5266983,34.64349735,895707.657
135.5294258,34.64350785,164456.6963
135.5321534,34.64351829,369140.513
135.5348809,34.64352866,594272.4613
135.5376085,34.64353898,2349764.935
135.5403361,34.64354926,5443281.718
135.5430636,34.64355947,8406066.593
135.5457912,34.64356962,11130181.7
135.5485188,34.64357972,12599414.77
135.5512464,34.64358975,13959373.01
135.5539739,34.64359973,15071086.34
135.5567015,34.64360965,16120426.61
135.5594291,34.64361951,16496981.68
135.5621567,34.6436293,17176899.41
135.5648843,34.64363903,17807665.5
135.5676119,34.6436487,20409828.19
135.5703394,34.64365831,21035606.16
135.573067,34.64366786,21592154.29
135.5757946,34.64367735,22042293.19
135.5785222,34.64368678,22255100.71
135.5812498,34.64369615,23709627.51
135.5839774,34.64370546,24684478.95
135.586705,34.64371471,25187546.68
135.5894326,34.6437239,25937739.05
135.5921602,34.64373303,26740735.84
135.5948879,34.6437421,5348030.933
135.5976155,34.64375111,5475817.612
135.6003431,34.64376005,5562416.849
135.3903387,34.64063903,28694934.67
135.3930661,34.64065264,28834839.09
135.3957936,34.64066619,29030165.92
135.398521,34.64067968,28995638.37
135.4012484,34.64069311,28626723.98
135.4039758,34.64070649,28144625.35
135.4067032,34.64071981,27566316.25
135.4094306,34.64073306,27240656.39
135.4121581,34.64074626,27124536.43
135.4148855,34.64075939,27064577.04
135.4176129,34.64077247,27134867.24
135.4203403,34.64078548,27181056.77
135.4230678,34.64079844,27171626.09
135.4257952,34.64081133,27093806.07
135.4285226,34.64082415,26982972.52
135.43125,34.64083692,26828523.68
135.4339775,34.64084962,26649254.66
135.4367049,34.64086227,26481315.37
135.4394324,34.64087484,26353836.18
135.4421598,34.64088735,26226601.24
135.4448873,34.6408998,26177385.49
135.4476147,34.64091219,26391603.27
135.4503422,34.64092452,26631811.57
135.4530696,34.64093678,27078136.16
135.4557971,34.64094897,27712293.61
135.4585245,34.64096111,28176993.03
135.461252,34.64097318,28495672.84
135.4639794,34.6409852,28777991.09
135.4667069,34.64099714,29030735.54
135.4694344,34.64100903,29204581.18
135.4721618,34.64102086,29375465.98
135.4748893,34.64103261,29383451.65
135.4776167,34.64104429,29145545.64
135.4803442,34.64105591,28631104.53
135.4830716,34.64106746,24437854.97
135.4857991,34.64107895,14495048.89
135.4885266,34.64109038,6021690.922
135.491254,34.64110173,3097760.989
135.4939815,34.64111302,2123093.128
135.4967089,34.64112426,2715532.405
135.4994364,34.64113542,2521011.918
135.5021639,34.64114653,2031686.336
135.5048913,34.64115756,1839756.279
135.5076188,34.64116854,1122396.333
135.5103463,34.64117946,802484.2148
135.5130737,34.64119031,1181464.821
135.5158012,34.64120111,1848406.657
135.5185287,34.64121184,1754044.472
135.5212562,34.64122251,1305599.649
135.5239836,34.64123313,865810.1323
135.5267111,34.64124368,406059.857
135.5294386,34.64125418,367063.8047
135.5321661,34.64126462,314619.9896
135.5348936,34.641275,540393.4829
135.537621,34.64128532,2820228.356
135.5403485,34.64129559,6719618.618
135.543076,34.6413058,10407136.14
135.5458035,34.64131595,12239621.47
135.548531,34.64132604,13475651.95
135.5512585,34.64133608,14536829.22
135.5539861,34.64134605,15553584.85
135.5567136,34.64135597,16434919.87
135.5594411,34.64136583,17094493.36
135.5621686,34.64137562,17670461.14
135.5648961,34.64138535,18252316.97
135.5676236,34.64139502,20724528.76
135.5703511,34.64140463,22473539.56
135.5730786,34.64141417,23022695.07
135.5758062,34.64142366,22883281.04
135.5785337,34.64143309,22917814.67
135.5812612,34.64144246,24407911.05
135.5839887,34.64145177,25330480.61
135.5867163,34.64146102,26029725.06
135.5894438,34.64147021,26817936.62
135.5921713,34.64147934,27506875.87
135.5948989,34.64148841,5448359.317
135.5976264,34.64149741,5507500.259
135.6003539,34.64150636,5617333.438
135.3903553,34.63838544,28613717.61
135.3930826,34.63839905,28684789.42
135.3958099,34.6384126,28820747.87
135.3985373,34.63842609,28824754.35
135.4012646,34.63843952,28417928.59
135.403992,34.63845289,27867190.84
135.4067193,34.63846621,27353756.93
135.4094467,34.63847946,27033717.79
135.412174,34.63849265,26949280.48
135.4149014,34.63850578,26935856.76
135.4176287,34.63851886,27042291.89
135.4203561,34.63853187,27175873.88
135.4230834,34.63854482,27163143.4
135.4258108,34.6385577,27105348.63
135.4285381,34.63857053,26971150.52
135.4312655,34.63858329,26819659.06
135.4339928,34.638596,26642114.87
135.4367202,34.63860864,26473375.16
135.4394476,34.63862121,26338996.67
135.442175,34.63863372,26210837.32
135.4449023,34.63864617,26195738.53
135.4476297,34.63865856,26394859.94
135.4503571,34.63867088,26637626.84
135.4530845,34.63868314,27082509.8
135.4558119,34.63869533,27638886.78
135.4585392,34.63870747,28012016.77
135.4612666,34.63871954,28371247.89
135.463994,34.63873155,28697664.36
135.4667214,34.6387435,29010644.31
135.4694488,34.63875538,29254155.11
135.4721762,34.63876721,29347133.92
135.4749035,34.63877897,29338406.13
135.4776309,34.63879065,29074940.75
135.4803583,34.63880226,28619767.4
135.4830857,34.63881381,24498156.56
135.4858131,34.63882531,15034475.73
135.4885404,34.63883673,6726227.265
135.4912678,34.63884808,3604137.605
135.4939952,34.63885937,2693154.834
135.4967226,34.6388706,2970196.445
135.49945,34.63888177,2662952.489
135.5021774,34.63889287,2144485.609
135.5049048,34.63890391,1855343.409
135.5076322,34.63891488,1313372.89
135.5103596,34.63892579,1154926.107
135.513087,34.63893665,1369566.186
135.5158144,34.63894744,1810852.589
135.5185418,34.63895817,1841149.153
135.5212692,34.63896884,1434038.074
135.5239966,34.63897945,797949.3
135.526724,34.63899001,290173.0198
135.5294514,34.63900051,430409.1362
135.5321788,34.63901095,419672.8364
135.5349062,34.63902132,874449.2917
135.5376336,34.63903165,3361768.867
135.540361,34.63904191,7380923.708
135.5430884,34.63905213,11283185.73
135.5458159,34.63906228,13059050.38
135.5485433,34.63907237,13597707.14
135.5512707,34.6390824,14602580.72
135.5539982,34.63909237,15771854.95
135.5567256,34.63910229,16788357.13
135.559453,34.63911214,17580071.93
135.5621805,34.63912193,18129753.27
135.5649079,34.63913166,18774232.77
135.5676354,34.63914133,21114477.58
135.5703628,34.63915094,23364657.13
135.5730902,34.63916049,23609473.79
135.5758177,34.63916997,23498574.14
135.5785451,34.6391794,23569712.07
135.5812726,34.63918877,25287553.2
135.584,34.63919808,26010021.4
135.5867275,34.63920733,26725107.19
135.5894549,34.63921652,27414046.44
135.5921824,34.63922564,28036551.96
135.5949099,34.63923471,5478985.876
135.5976373,34.63924372,5562416.849
135.6003648,34.63925267,5730334.882
135.3903718,34.63613185,5456808.023
135.393099,34.63614546,28674963.24
135.3958263,34.63615901,28742061.45
135.3985536,34.6361725,28568214.6
135.4012809,34.63618593,28162200.56
135.4040081,34.6361993,27547204.66
135.4067354,34.63621261,27174282.95
135.4094627,34.63622585,26938797.9
135.4121899,34.63623904,26888021.17
135.4149172,34.63625217,26837380.79
135.4176445,34.63626524,26945241.31
135.4203718,34.63627825,27076056.67
135.4230991,34.6362912,27092061.09
135.4258263,34.63630408,27050932.1
135.4285536,34.63631691,26965239.52
135.4312809,34.63632967,26814420.71
135.4340082,34.63634237,26677832.64
135.4367355,34.63635501,26502685.91
135.4394628,34.63636758,26338196.27
135.4421901,34.63638009,26202092.95
135.4449174,34.63639253,26250049.83
135.4476447,34.63640492,26461301.38
135.450372,34.63641724,26671753.27
135.4530993,34.6364295,27052037.47
135.4558266,34.63644169,27694889.11
135.458554,34.63645383,28090268.5
135.4612813,34.6364659,28464027.37
135.4640086,34.63647791,28813991.77
135.4667359,34.63648985,29058063.69
135.4694632,34.63650174,29288767.81
135.4721905,34.63651356,29404628.97
135.4749178,34.63652532,29459704.48
135.4776451,34.636537,29028291.78
135.4803724,34.63654861,28271045.02
135.4830997,34.63656017,22842215.75
135.485827,34.63657166,12479397.66
135.4885543,34.63658308,5218587.67
135.4912817,34.63659443,4184016.061
135.494009,34.63660572,4071206.588
135.4967363,34.63661695,4046752.766
135.4994636,34.63662812,3357536.812
135.5021909,34.63663922,2427700.955
135.5049182,34.63665025,1905728.994
135.5076455,34.63666122,1561627.947
135.5103729,34.63667213,1574878.842
135.5131002,34.63668298,1753173.595
135.5158275,34.63669377,2000771.571
135.5185548,34.6367045,1664757.146
135.5212821,34.63671517,1336551.369
135.5240095,34.63672578,776497.5392
135.5267368,34.63673634,321010.4648
135.5294641,34.63674684,563642.5222
135.5321915,34.63675727,618470.1352
135.5349188,34.63676765,1534835.904
135.5376462,34.63677797,5784444.807
135.5403735,34.63678824,8149770.64
135.5431009,34.63679845,10548866.34
135.5458282,34.6368086,12546052.79
135.5485556,34.63681869,13703582.94
135.5512829,34.63682872,14744012.68
135.5540103,34.63683869,15975933.98
135.5567376,34.6368486,17060251.97
135.559465,34.63685845,17853721.54
135.5621924,34.63686824,18474506.09
135.5649197,34.63687797,19164427.45
135.5676471,34.63688764,21318998.04
135.5703745,34.63689725,23222116.88
135.5731018,34.6369068,24224511.21
135.5758292,34.63691628,24138702
135.5785566,34.63692571,24231114.27
135.5812839,34.63693508,25741828.86
135.5840113,34.63694439,26529036.79
135.5867387,34.63695363,27227225.16
135.5894661,34.63696282,27873920.88
135.5921935,34.63697195,28575833.42
135.5949209,34.63698102,5494827.2
135.5976483,34.63699002,5617333.438
135.6003757,34.63699897,5744064.029
135.3903883,34.63387827,5492715.024
135.3931155,34.63389187,28532890.47
135.3958427,34.63390542,28515277.65
135.3985699,34.6339189,28320545.18
135.4012971,34.63393233,27988599.41
135.4040243,34.6339457,27364754.22
135.4067515,34.633959,27054012.71
135.4094787,34.63397225,26914335.45
135.4122059,34.63398543,26862712.47
135.4149331,34.63399856,26829132.44
135.4176603,34.63401163,26918225.83
135.4203875,34.63402463,27061033.03
135.4231147,34.63403758,27099024.27
135.4258419,34.63405046,27057523.26
135.4285691,34.63406328,26992769.07
135.4312964,34.63407604,26857406.04
135.4340236,34.63408874,26708496.18
135.4367508,34.63410137,26539200.33
135.439478,34.63411395,26384319.35
135.4422052,34.63412645,26243289.58
135.4449325,34.6341389,26301223.39
135.4476597,34.63415128,26625779.75
135.4503869,34.63416361,26811968.65
135.4531142,34.63417586,27136274.13
135.4558414,34.63418805,27573314.61
135.4585687,34.63420019,28225176.97
135.4612959,34.63421226,28623325.23
135.4640232,34.63422426,28931255.18
135.4667504,34.63423621,29117268.23
135.4694776,34.63424809,29412782.14
135.4722048,34.63425991,29419297.55
135.4749321,34.63427167,29529524.43
135.4776593,34.63428335,28799951.36
135.4803865,34.63429496,26986336.85
135.4831138,34.63430652,21531331.89
135.485841,34.63431801,10038389.41
135.4885682,34.63432943,4903803.112
135.4912955,34.63434078,4479565.757
135.4940227,34.63435207,4789307.693
135.4967499,34.6343633,4728642.173
135.4994772,34.63437446,3844071.779
135.5022044,34.63438556,2735123.739
135.5049317,34.63439659,2063451.639
135.5076589,34.63440756,1727253.489
135.5103862,34.63441847,1745803.302
135.5131134,34.63442931,1928359.801
135.5158406,34.6344401,2166102.586
135.5185679,34.63445083,1515078.895
135.5212951,34.6344615,1096689.586
135.5240224,34.63447211,946783.8655
135.5267496,34.63448266,721084.2202
135.5294769,34.63449316,561882.6668
135.5322042,34.6345036,663871.7295
135.5349314,34.63451398,1583687.147
135.5376587,34.6345243,8184179.28
135.540386,34.63453457,10395454.62
135.5431133,34.63454477,11674962.59
135.5458405,34.63455492,13298275.46
135.5485678,34.63456501,14167647.18
135.5512951,34.63457504,15037804.03
135.5540224,34.63458501,16143722.95
135.5567497,34.63459492,17408305.79
135.559477,34.63460477,18251419.49
135.5622043,34.63461456,18868630.38
135.5649316,34.63462428,19562365.9
135.5676588,34.63463395,21691094.18
135.5703861,34.63464356,23328808.01
135.5731134,34.6346531,24863038.25
135.5758407,34.63466259,24789543.31
135.578568,34.63467202,24932328.72
135.5812953,34.63468139,26174245.01
135.5840226,34.63469069,26960344.38
135.5867499,34.63469994,27658532.75
135.5894772,34.63470913,28306337.03
135.5922046,34.63471825,29105301.95
135.5949319,34.63472732,5494827.2
135.5976592,34.63473633,5617333.438
135.6003865,34.63474527,5744064.029
135.3904048,34.63162468,5501163.73
135.393132,34.63163828,5393442.728
135.3958591,34.63165182,28278280.93
135.3985862,34.63166531,28101198.78
135.4013133,34.63167873,27807149.23
135.4040404,34.6316921,27417304
135.4067676,34.6317054,27073770.25
135.4094947,34.63171864,26926653.48
135.4122218,34.63173182,26886365.8
135.414949,34.63174495,26863929.56
135.4176761,34.63175801,26948528.63
135.4204032,34.63177101,27051428.13
135.4231304,34.63178396,27081287.51
135.4258575,34.63179684,27065839.25
135.4285846,34.63180965,26988519.01
135.4313118,34.63182241,26883947.29
135.4340389,34.63183511,26748524.14
135.4367661,34.63184774,26594808.07
135.4394932,34.63186031,26455198.74
135.4422204,34.63187282,26319330.21
135.4449475,34.63188526,26456927.3
135.4476747,34.63189765,26783329.49
135.4504019,34.63190997,26990706.9
135.453129,34.63192222,27279789.74
135.4558562,34.63193442,27720241.69
135.4585834,34.63194655,28458660.3
135.4613105,34.63195862,28809792.33
135.4640377,34.63197062,29088750.33
135.4667649,34.63198257,29268213.26
135.469492,34.63199445,29446451.15
135.4722192,34.63200627,29404127.36
135.4749463,34.63201802,29456225.02
135.4776735,34.6320297,28178375.69
135.4804006,34.63204132,25267457.13
135.4831278,34.63205287,18944929.32
135.485855,34.63206436,11076324.1
135.4885821,34.63207578,4768522.745
135.4913093,34.63208713,4383588.094
135.4940364,34.63209842,4399914.43
135.4967636,34.63210964,4370727.9
135.4994908,34.63212081,3526384.626
135.5022179,34.6321319,2599843.372
135.5049451,34.63214293,2050145.311
135.5076723,34.63215389,1798651.46
135.5103994,34.6321648,1831123.879
135.5131266,34.63217564,1848829.976
135.5158538,34.63218643,1972114.297
135.518581,34.63219716,1378073.704
135.5213081,34.63220782,1082274.712
135.5240353,34.63221843,914688.5984
135.5267625,34.63222898,429085.3054
135.5294897,34.63223948,146184.8874
135.5322169,34.63224992,517779.6973
135.5349441,34.6322603,1536451.381
135.5376712,34.63227062,9244538.48
135.5403984,34.63228089,12290141.37
135.5431257,34.63229109,13477387.97
135.5458529,34.63230124,14416290.72
135.5485801,34.63231132,15324063.68
135.5513073,34.63232135,16161596.41
135.5540345,34.63233132,17038711.35
135.5567617,34.63234123,18057163.69
135.5594889,34.63235108,18742337.91
135.5622162,34.63236087,19320203.73
135.5649434,34.63237059,19985013.76
135.5676706,34.63238026,21855850.15
135.5703978,34.63238987,23153396.16
135.573125,34.63239941,24797513.92
135.5758522,34.6324089,25500634.12
135.5785795,34.63241832,25628500.09
135.5813067,34.63242769,26409172.65
135.5840339,34.632437,27211113.35
135.5867612,34.63244624,27975835.28
135.5894884,34.63245543,28705961.98
135.5922156,34.63246456,29638194.42
135.5949429,34.63247362,5493771.112
135.5976701,34.63248263,5646903.909
135.6003974,34.63249157,5775746.677
135.3904214,34.62937108,5539182.907
135.3931484,34.62938469,5354367.462
135.3958754,34.62939823,28133419.57
135.3986025,34.62941171,28003605.72
135.4013295,34.62942513,27777943.51
135.4040566,34.62943849,27535146.07
135.4067836,34.62945179,27188451.15
135.4095107,34.62946503,26976639.27
135.4122378,34.62947821,26913144.69
135.4149648,34.62949133,26903096.98
135.4176919,34.62950439,26920446.68
135.4204189,34.62951739,27045885.39
135.423146,34.62953033,27063490.63
135.4258731,34.62954321,27042375.62
135.4286001,34.62955603,26985873.53
135.4313272,34.62956878,26891583.12
135.4340543,34.62958148,26754435.14
