右上経度,右上緯度,左下経度,左下緯度,メッシュあたり賦存量MJ/y
135.5335,34.6559,135.5307,34.6537,1018537.1
135.5362,34.6559,135.5334,34.6537,649768.8415
135.5389,34.6559,135.5362,34.6537,534712.5468
135.5417,34.6559,135.5389,34.6537,968691.634
135.5444,34.656,135.5416,34.6537,3185198.633
135.5471,34.656,135.5443,34.6537,6498382.112
135.5498,34.656,135.5471,34.6537,8739234.353
135.5526,34.656,135.5498,34.6537,10516925.78
135.5553,34.656,135.5525,34.6537,11932403.85
135.558,34.656,135.5553,34.6538,13239104.33
135.5608,34.656,135.558,34.6538,14458754.9
135.5635,34.656,135.5607,34.6538,15462796.55
135.5662,34.656,135.5634,34.6538,16039496.86
135.5689,34.656,135.5662,34.6538,16695170.86
135.5717,34.6561,135.5689,34.6538,17277065.11
135.5744,34.6561,135.5716,34.6538,17742789.65
135.5771,34.6561,135.5744,34.6538,17992016.1
135.5799,34.6561,135.5771,34.6538,18083339.47
135.5826,34.6561,135.5798,34.6538,19153318.22
135.5853,34.6561,135.5825,34.6538,20902741.45
135.588,34.6561,135.5853,34.6539,22530689.06
135.5908,34.6561,135.588,34.6539,23295666.67
135.5935,34.6561,135.5907,34.6539,23682564.69
135.5962,34.6561,135.5934,34.6539,24856776.8
135.5989,34.6561,135.5962,34.6539,4751341.068
135.6017,34.6562,135.5989,34.6539,5221300.342
135.3916,34.653,135.3889,34.6508,29182699.27
135.3944,34.653,135.3916,34.6508,29319790.89
135.3971,34.6531,135.3943,34.6508,29390502.69
135.3998,34.6531,135.3971,34.6508,29283589.87
135.4026,34.6531,135.3998,34.6508,29104992.16
135.4053,34.6531,135.4025,34.6508,28754423.24
135.408,34.6531,135.4052,34.6509,28238216.11
135.4107,34.6531,135.408,34.6509,27548943.27
135.4135,34.6531,135.4107,34.6509,27241285.51
135.4162,34.6532,135.4134,34.6509,27018167.26
135.4189,34.6532,135.4161,34.6509,27015555.01
135.4216,34.6532,135.4189,34.6509,27065287.07
135.4244,34.6532,135.4216,34.6509,27071598.8
135.4271,34.6532,135.4243,34.651,27004173.1
135.4298,34.6532,135.4271,34.651,26937443.95
135.4326,34.6532,135.4298,34.651,26806699.53
135.4353,34.6532,135.4325,34.651,26654076.97
135.438,34.6533,135.4352,34.651,26515060.31
135.4407,34.6533,135.438,34.651,26365803.09
135.4435,34.6533,135.4407,34.651,26315006.8
135.4462,34.6533,135.4434,34.651,26258777.07
135.4489,34.6533,135.4462,34.6511,26358137.02
135.4517,34.6533,135.4489,34.6511,26497243.24
135.4544,34.6533,135.4516,34.6511,26779339.75
135.4571,34.6533,135.4543,34.6511,27318692.74
135.4598,34.6534,135.4571,34.6511,27859625.65
135.4626,34.6534,135.4598,34.6511,28581523.65
135.4653,34.6534,135.4625,34.6511,29652538.38
135.468,34.6534,135.4652,34.6511,30264784.73
135.4707,34.6534,135.468,34.6512,30816749.67
135.4735,34.6534,135.4707,34.6512,31262780.01
135.4762,34.6534,135.4734,34.6512,31450242.49
135.4789,34.6534,135.4762,34.6512,28333364.86
135.4817,34.6535,135.4789,34.6512,24509109.28
135.4844,34.6535,135.4816,34.6512,15312984.05
135.4871,34.6535,135.4843,34.6512,3820532.58
135.4898,34.6535,135.4871,34.6512,2459358.335
135.4926,34.6535,135.4898,34.6512,1541816.463
135.4953,34.6535,135.4925,34.6513,1647495.726
135.498,34.6535,135.4953,34.6513,1296524.465
135.5008,34.6535,135.498,34.6513,990553.4288
135.5035,34.6535,135.5007,34.6513,712758.4723
135.5062,34.6536,135.5034,34.6513,493646.1698
135.5089,34.6536,135.5062,34.6513,28270.39062
135.5117,34.6536,135.5089,34.6513,-120318.2278
135.5144,34.6536,135.5116,34.6513,-54219.17487
135.5171,34.6536,135.5143,34.6513,454474.6694
135.5198,34.6536,135.5171,34.6514,514744.1231
135.5226,34.6536,135.5198,34.6514,809155.5754
135.5253,34.6536,135.5225,34.6514,1139334.049
135.528,34.6536,135.5253,34.6514,1068438.11
135.5308,34.6536,135.528,34.6514,1002209.278
135.5335,34.6537,135.5307,34.6514,1259751.453
135.5362,34.6537,135.5334,34.6514,441149.8956
135.5389,34.6537,135.5362,34.6514,675335.5776
135.5417,34.6537,135.5389,34.6514,1627919.449
135.5444,34.6537,135.5416,34.6514,3962652.921
135.5471,34.6537,135.5444,34.6515,8435104.412
135.5499,34.6537,135.5471,34.6515,9887212.222
135.5526,34.6537,135.5498,34.6515,11741361.68
135.5553,34.6537,135.5525,34.6515,13175582.38
135.558,34.6538,135.5553,34.6515,14295137.8
135.5608,34.6538,135.558,34.6515,15238168.92
135.5635,34.6538,135.5607,34.6515,15532815.24
135.5662,34.6538,135.5635,34.6515,16065914.51
135.569,34.6538,135.5662,34.6515,17701164.16
135.5717,34.6538,135.5689,34.6515,18165832.61
135.5744,34.6538,135.5716,34.6516,18524892.24
135.5771,34.6538,135.5744,34.6516,18683347.55
135.5799,34.6538,135.5771,34.6516,18783869.39
135.5826,34.6538,135.5798,34.6516,20110343.39
135.5853,34.6538,135.5825,34.6516,22195169.96
135.588,34.6539,135.5853,34.6516,23384484.42
135.5908,34.6539,135.588,34.6516,23843196.44
135.5935,34.6539,135.5907,34.6516,24245935.78
135.5962,34.6539,135.5935,34.6516,25667091.56
135.599,34.6539,135.5962,34.6516,5193842.047
135.6017,34.6539,135.5989,34.6516,5428293.64
135.3917,34.6508,135.3889,34.6485,29002761.37
135.3944,34.6508,135.3916,34.6485,29208271.02
135.3971,34.6508,135.3943,34.6486,29412309.14
135.3998,34.6508,135.3971,34.6486,29312968.26
135.4026,34.6508,135.3998,34.6486,29103575.47
135.4053,34.6508,135.4025,34.6486,28714579.42
135.408,34.6509,135.4053,34.6486,28217277.72
135.4108,34.6509,135.408,34.6486,27773183.59
135.4135,34.6509,135.4107,34.6486,27402953.27
135.4162,34.6509,135.4134,34.6486,27069738.5
135.4189,34.6509,135.4162,34.6487,27043623.87
135.4217,34.6509,135.4189,34.6487,27080882.33
135.4244,34.6509,135.4216,34.6487,27089155.47
135.4271,34.651,135.4243,34.6487,26986389.74
135.4298,34.651,135.4271,34.6487,26943178.01
135.4326,34.651,135.4298,34.6487,26824413.58
135.4353,34.651,135.4325,34.6487,26670498.34
135.438,34.651,135.4353,34.6488,26504370.75
135.4408,34.651,135.438,34.6488,26364217.74
135.4435,34.651,135.4407,34.6488,26277883.77
135.4462,34.651,135.4434,34.6488,26293337.13
135.4489,34.6511,135.4462,34.6488,26440183.62
135.4517,34.6511,135.4489,34.6488,26641506.32
135.4544,34.6511,135.4516,34.6488,27016409.5
135.4571,34.6511,135.4544,34.6488,27642579.98
135.4599,34.6511,135.4571,34.6488,28393141.15
135.4626,34.6511,135.4598,34.6489,29488345
135.4653,34.6511,135.4625,34.6489,30486110.53
135.468,34.6511,135.4653,34.6489,30869055.87
135.4708,34.6512,135.468,34.6489,31128844.52
135.4735,34.6512,135.4707,34.6489,31204350.82
135.4762,34.6512,135.4734,34.6489,30953264.79
135.4789,34.6512,135.4762,34.6489,28461755.98
135.4817,34.6512,135.4789,34.6489,26724080.03
135.4844,34.6512,135.4816,34.649,18096725.71
135.4871,34.6512,135.4844,34.649,5376573.262
135.4899,34.6512,135.4871,34.649,2476272.27
135.4926,34.6512,135.4898,34.649,1771491.104
135.4953,34.6513,135.4925,34.649,2359477.54
135.498,34.6513,135.4953,34.649,1951167.481
135.5008,34.6513,135.498,34.649,1509166.642
135.5035,34.6513,135.5007,34.649,1151762.647
135.5062,34.6513,135.5035,34.649,849194.1048
135.509,34.6513,135.5062,34.6491,107884.3256
135.5117,34.6513,135.5089,34.6491,-128825.7456
135.5144,34.6513,135.5116,34.6491,-49844.67213
135.5171,34.6513,135.5144,34.6491,403882.0477
135.5199,34.6514,135.5171,34.6491,722556.3075
135.5226,34.6514,135.5198,34.6491,1022625.352
135.5253,34.6514,135.5225,34.6491,1175443.221
135.528,34.6514,135.5253,34.6491,1016485.69
135.5308,34.6514,135.528,34.6491,907784.4027
135.5335,34.6514,135.5307,34.6492,601483.34
135.5362,34.6514,135.5335,34.6492,297732.7782
135.539,34.6514,135.5362,34.6492,811381.9343
135.5417,34.6514,135.5389,34.6492,1724615.92
135.5444,34.6514,135.5416,34.6492,4569470.897
135.5471,34.6515,135.5444,34.6492,9245554.493
135.5499,34.6515,135.5471,34.6492,11069487.26
135.5526,34.6515,135.5498,34.6492,12637150.63
135.5553,34.6515,135.5526,34.6492,13800116.02
135.5581,34.6515,135.5553,34.6492,14910772.56
135.5608,34.6515,135.558,34.6493,15413352
135.5635,34.6515,135.5607,34.6493,15732393.84
135.5662,34.6515,135.5635,34.6493,16136002.42
135.569,34.6515,135.5662,34.6493,18811506.97
135.5717,34.6515,135.5689,34.6493,19091359.98
135.5744,34.6516,135.5716,34.6493,19311015.96
135.5771,34.6516,135.5744,34.6493,19391268.28
135.5799,34.6516,135.5771,34.6493,19502300.35
135.5826,34.6516,135.5798,34.6493,20969408.02
135.5853,34.6516,135.5826,34.6493,23172264.56
135.5881,34.6516,135.5853,34.6493,23889718.2
135.5908,34.6516,135.588,34.6494,24373828.79
135.5935,34.6516,135.5907,34.6494,24923364.4
135.5962,34.6516,135.5935,34.6494,26019825.04
135.599,34.6516,135.5962,34.6494,5371264.874
135.6017,34.6516,135.5989,34.6494,5492715.024
135.3917,34.6485,135.3889,34.6463,28881576.47
135.3944,34.6485,135.3916,34.6463,29103158.18
135.3971,34.6486,135.3944,34.6463,29421814.83
135.3999,34.6486,135.3971,34.6463,29339098.41
135.4026,34.6486,135.3998,34.6463,29162392.65
135.4053,34.6486,135.4025,34.6463,28722377.14
135.408,34.6486,135.4053,34.6464,28243695.26
135.4108,34.6486,135.408,34.6464,27794265.66
135.4135,34.6486,135.4107,34.6464,27410737.58
135.4162,34.6486,135.4135,34.6464,27130327.22
135.419,34.6487,135.4162,34.6464,26993076.82
135.4217,34.6487,135.4189,34.6464,27058180.94
135.4244,34.6487,135.4216,34.6464,27107996.11
135.4271,34.6487,135.4244,34.6464,27062927.88
135.4299,34.6487,135.4271,34.6465,26945121.24
135.4326,34.6487,135.4298,34.6465,26838952.75
135.4353,34.6487,135.4325,34.6465,26673571.3
135.438,34.6487,135.4353,34.6465,26502490.5
135.4408,34.6488,135.438,34.6465,26373102.35
135.4435,34.6488,135.4407,34.6465,26263111.91
135.4462,34.6488,135.4435,34.6465,26220848.96
135.449,34.6488,135.4462,34.6465,26400438.57
135.4517,34.6488,135.4489,34.6466,26649819.3
135.4544,34.6488,135.4516,34.6466,27047368.42
135.4571,34.6488,135.4544,34.6466,27886302.68
135.4599,34.6488,135.4571,34.6466,28785331.71
135.4626,34.6489,135.4598,34.6466,29730125.19
135.4653,34.6489,135.4625,34.6466,30464218.22
135.468,34.6489,135.4653,34.6466,30899171.61
135.4708,34.6489,135.468,34.6466,30358048.54
135.4735,34.6489,135.4707,34.6467,30315472.6
135.4762,34.6489,135.4735,34.6467,30290031.27
135.479,34.6489,135.4762,34.6467,28744441.64
135.4817,34.6489,135.4789,34.6467,27852342.54
135.4844,34.649,135.4816,34.6467,21615132.91
135.4871,34.649,135.4844,34.6467,8703928.345
135.4899,34.649,135.4871,34.6467,2633251.801
135.4926,34.649,135.4898,34.6467,1760694.505
135.4953,34.649,135.4926,34.6467,2160037.24
135.4981,34.649,135.4953,34.6468,2422201.29
135.5008,34.649,135.498,34.6468,2035364.88
135.5035,34.649,135.5007,34.6468,1521534.973
135.5062,34.649,135.5035,34.6468,1236953.912
135.509,34.6491,135.5062,34.6468,384340.3228
135.5117,34.6491,135.5089,34.6468,-4619.95075
135.5144,34.6491,135.5116,34.6468,-15896.72518
135.5171,34.6491,135.5144,34.6468,532822.5056
135.5199,34.6491,135.5171,34.6468,1124809.765
135.5226,34.6491,135.5198,34.6469,1458349.991
135.5253,34.6491,135.5226,34.6469,1432854.161
135.5281,34.6491,135.5253,34.6469,967905.6306
135.5308,34.6491,135.528,34.6469,1201376.938
135.5335,34.6492,135.5307,34.6469,455743.1605
135.5362,34.6492,135.5335,34.6469,311461.9256
135.539,34.6492,135.5362,34.6469,779699.2866
135.5417,34.6492,135.5389,34.6469,1691877.184
135.5444,34.6492,135.5417,34.6469,4501881.248
135.5472,34.6492,135.5444,34.647,9206479.227
135.5499,34.6492,135.5471,34.647,11048365.5
135.5526,34.6492,135.5498,34.647,12643487.16
135.5553,34.6492,135.5526,34.647,13763152.93
135.5581,34.6492,135.5553,34.647,14966745.24
135.5608,34.6493,135.558,34.647,15594999.18
135.5635,34.6493,135.5607,34.647,16048164.23
135.5662,34.6493,135.5635,34.647,16633419.99
135.569,34.6493,135.5662,34.647,19269849.28
135.5717,34.6493,135.5689,34.647,19413466.9
135.5744,34.6493,135.5717,34.647,19495831.4
135.5772,34.6493,135.5744,34.6471,19469418.81
135.5799,34.6493,135.5771,34.6471,19508636.88
135.5826,34.6493,135.5798,34.6471,21232374
135.5853,34.6493,135.5826,34.6471,23382426.12
135.5881,34.6493,135.5853,34.6471,23965756.55
135.5908,34.6494,135.588,34.6471,24483661.97
135.5935,34.6494,135.5908,34.6471,25117684.64
135.5963,34.6494,135.5935,34.6471,26808965.58
135.599,34.6494,135.5962,34.6471,5421957.111
135.6017,34.6494,135.5989,34.6471,5518061.142
135.3917,34.6463,135.3889,34.644,28790194.59
135.3944,34.6463,135.3916,34.644,28978421.29
135.3971,34.6463,135.3944,34.644,29254060.75
135.3999,34.6463,135.3971,34.6441,29196456.13
135.4026,34.6463,135.3998,34.6441,29012738.97
135.4053,34.6463,135.4026,34.6441,28625182.02
135.4081,34.6464,135.4053,34.6441,28054487.85
135.4108,34.6464,135.408,34.6441,27640859.14
135.4135,34.6464,135.4107,34.6441,27319249.59
135.4162,34.6464,135.4135,34.6441,27228935.12
135.419,34.6464,135.4162,34.6442,27091994.38
135.4217,34.6464,135.4189,34.6442,27092252.63
135.4244,34.6464,135.4216,34.6442,27151027.87
135.4272,34.6464,135.4244,34.6442,27099334.67
135.4299,34.6465,135.4271,34.6442,26944520.14
135.4326,34.6465,135.4298,34.6442,26834666.47
135.4353,34.6465,135.4326,34.6442,26661012.78
135.4381,34.6465,135.4353,34.6442,26491348.66
135.4408,34.6465,135.438,34.6443,26364978.02
135.4435,34.6465,135.4407,34.6443,26240824.47
135.4462,34.6465,135.4435,34.6443,26194442.09
135.449,34.6465,135.4462,34.6443,26377316.16
135.4517,34.6466,135.4489,34.6443,26648134.17
135.4544,34.6466,135.4517,34.6443,27179449.52
135.4572,34.6466,135.4544,34.6443,27981621.96
135.4599,34.6466,135.4571,34.6443,28727942.97
135.4626,34.6466,135.4598,34.6444,29398571.94
135.4653,34.6466,135.4626,34.6444,29847217.63
135.4681,34.6466,135.4653,34.6444,30193704.66
135.4708,34.6466,135.468,34.6444,29896537.97
135.4735,34.6467,135.4707,34.6444,29985973.06
135.4762,34.6467,135.4735,34.6444,29981653.5
135.479,34.6467,135.4762,34.6444,28969388.44
135.4817,34.6467,135.4789,34.6444,27907259.13
135.4844,34.6467,135.4817,34.6444,21595067.23
135.4872,34.6467,135.4844,34.6445,8652180.02
135.4899,34.6467,135.4871,34.6445,2616354.389
135.4926,34.6467,135.4898,34.6445,1783928.447
135.4953,34.6467,135.4926,34.6445,2297328.714
135.4981,34.6468,135.4953,34.6445,2564773.205
135.5008,34.6468,135.498,34.6445,2220180.325
135.5035,34.6468,135.5008,34.6445,1771827.889
135.5063,34.6468,135.5035,34.6445,1528434.271
135.509,34.6468,135.5062,34.6445,665259.7991
135.5117,34.6468,135.5089,34.6446,268906.9078
135.5144,34.6468,135.5117,34.6446,278751.8985
135.5172,34.6468,135.5144,34.6446,897172.9542
135.5199,34.6468,135.5171,34.6446,1387775.741
135.5226,34.6469,135.5198,34.6446,1368582.49
135.5253,34.6469,135.5226,34.6446,1148766.42
135.5281,34.6469,135.5253,34.6446,847366.7233
135.5308,34.6469,135.528,34.6446,504850.5212
135.5335,34.6469,135.5308,34.6446,213959.6855
135.5363,34.6469,135.5335,34.6447,399042.9039
135.539,34.6469,135.5362,34.6447,1405402.549
135.5417,34.6469,135.5389,34.6447,2846995.621
135.5444,34.6469,135.5417,34.6447,5527442.073
135.5472,34.6469,135.5444,34.6447,9774886.709
135.5499,34.647,135.5471,34.6447,11537347.63
135.5526,34.647,135.5498,34.6447,13167377.18
135.5553,34.647,135.5526,34.6447,14303387.35
135.5581,34.647,135.5553,34.6447,15498302.45
135.5608,34.647,135.558,34.6447,15995517.14
135.5635,34.647,135.5608,34.6448,16552696.49
135.5663,34.647,135.5635,34.6448,17198094.73
135.569,34.647,135.5662,34.6448,20112201.35
135.5717,34.647,135.5689,34.6448,20185061.06
135.5744,34.647,135.5717,34.6448,20247359.89
135.5772,34.6471,135.5744,34.6448,20464903.69
135.5799,34.6471,135.5771,34.6448,20906132.6
135.5826,34.6471,135.5799,34.6448,22576983.55
135.5854,34.6471,135.5826,34.6448,24120051.77
135.5881,34.6471,135.5853,34.6448,24511174.14
135.5908,34.6471,135.588,34.6449,25070214.54
135.5935,34.6471,135.5908,34.6449,25848921.3
135.5963,34.6471,135.5935,34.6449,27341052.72
135.599,34.6471,135.5962,34.6449,5459976.288
135.6017,34.6471,135.5989,34.6449,5531790.289
135.3917,34.644,135.3889,34.6418,28694934.67
135.3944,34.644,135.3917,34.6418,28834839.09
135.3972,34.644,135.3944,34.6418,29054455.95
135.3999,34.6441,135.3971,34.6418,29080125.43
135.4026,34.6441,135.3998,34.6418,28831605.1
135.4053,34.6441,135.4026,34.6418,28450890.94
135.4081,34.6441,135.4053,34.6418,27841955.28
135.4108,34.6441,135.408,34.6419,27441313.16
135.4135,34.6441,135.4108,34.6419,27255491.38
135.4163,34.6441,135.4135,34.6419,27198308.56
135.419,34.6442,135.4162,34.6419,27154303.59
135.4217,34.6442,135.4189,34.6419,27176739.69
135.4244,34.6442,135.4217,34.6419,27173205.72
135.4272,34.6442,135.4244,34.6419,27070820.29
135.4299,34.6442,135.4271,34.642,26987819.76
135.4326,34.6442,135.4298,34.642,26843115.17
135.4353,34.6442,135.4326,34.642,26661012.78
135.4381,34.6442,135.4353,34.642,26491348.66
135.4408,34.6443,135.438,34.642,26364978.02
135.4435,34.6443,135.4408,34.642,26240824.47
135.4463,34.6443,135.4435,34.642,26194442.09
135.449,34.6443,135.4462,34.642,26377316.16
135.4517,34.6443,135.4489,34.6421,26638629.38
135.4544,34.6443,135.4517,34.6421,27110803.78
135.4572,34.6443,135.4544,34.6421,27870732.69
135.4599,34.6443,135.4571,34.6421,28453360.02
135.4626,34.6444,135.4599,34.6421,28897986.1
135.4654,34.6444,135.4626,34.6421,29188218.56
135.4681,34.6444,135.4653,34.6421,29435710.55
135.4708,34.6444,135.468,34.6421,29383533.17
135.4735,34.6444,135.4708,34.6421,29519306.57
135.4763,34.6444,135.4735,34.6422,29584093.31
135.479,34.6444,135.4762,34.6422,29036021.12
135.4817,34.6444,135.4789,34.6422,28253589.06
135.4844,34.6444,135.4817,34.6422,23054334.68
135.4872,34.6445,135.4844,34.6422,11363518.7
135.4899,34.6445,135.4871,34.6422,3395333.651
135.4926,34.6445,135.4899,34.6422,2288595.243
135.4954,34.6445,135.4926,34.6422,1910508.888
135.4981,34.6445,135.4953,34.6423,2695920.119
135.5008,34.6445,135.498,34.6423,2483263.925
135.5035,34.6445,135.5008,34.6423,2021071.508
135.5063,34.6445,135.5035,34.6423,1813175.244
135.509,34.6445,135.5062,34.6423,935808.9078
135.5117,34.6446,135.5089,34.6423,617057.3588
135.5144,34.6446,135.5117,34.6423,824048.7023
135.5172,34.6446,135.5144,34.6423,1465033.477
135.5199,34.6446,135.5171,34.6423,1736759.708
135.5226,34.6446,135.5199,34.6423,1344255.505
135.5254,34.6446,135.5226,34.6424,1413850.925
135.5281,34.6446,135.5253,34.6424,895707.657
135.5308,34.6446,135.528,34.6424,164456.6963
135.5335,34.6446,135.5308,34.6424,369140.513
135.5363,34.6447,135.5335,34.6424,594272.4613
135.539,34.6447,135.5362,34.6424,2349764.935
135.5417,34.6447,135.5389,34.6424,5443281.718
135.5445,34.6447,135.5417,34.6424,8406066.593
135.5472,34.6447,135.5444,34.6424,11130181.7
135.5499,34.6447,135.5471,34.6425,12599414.77
135.5526,34.6447,135.5499,34.6425,13959373.01
135.5554,34.6447,135.5526,34.6425,15071086.34
135.5581,34.6447,135.5553,34.6425,16120426.61
135.5608,34.6447,135.558,34.6425,16496981.68
135.5635,34.6448,135.5608,34.6425,17176899.41
135.5663,34.6448,135.5635,34.6425,17807665.5
135.569,34.6448,135.5662,34.6425,20409828.19
135.5717,34.6448,135.569,34.6425,21035606.16
135.5745,34.6448,135.5717,34.6425,21592154.29
135.5772,34.6448,135.5744,34.6426,22042293.19
135.5799,34.6448,135.5771,34.6426,22255100.71
135.5826,34.6448,135.5799,34.6426,23709627.51
135.5854,34.6448,135.5826,34.6426,24684478.95
135.5881,34.6448,135.5853,34.6426,25187546.68
135.5908,34.6449,135.588,34.6426,25937739.05
135.5935,34.6449,135.5908,34.6426,26740735.84
135.5963,34.6449,135.5935,34.6426,5348030.933
135.599,34.6449,135.5962,34.6426,5475817.612
135.6017,34.6449,135.599,34.6426,5562416.849
135.3917,34.6418,135.389,34.6395,28694934.67
135.3945,34.6418,135.3917,34.6395,28834839.09
135.3972,34.6418,135.3944,34.6395,29030165.92
135.3999,34.6418,135.3971,34.6396,28995638.37
135.4026,34.6418,135.3999,34.6396,28626723.98
135.4054,34.6418,135.4026,34.6396,28144625.35
135.4081,34.6418,135.4053,34.6396,27566316.25
135.4108,34.6419,135.408,34.6396,27240656.39
135.4135,34.6419,135.4108,34.6396,27124536.43
135.4163,34.6419,135.4135,34.6396,27064577.04
135.419,34.6419,135.4162,34.6396,27134867.24
135.4217,34.6419,135.419,34.6397,27181056.77
135.4245,34.6419,135.4217,34.6397,27171626.09
135.4272,34.6419,135.4244,34.6397,27093806.07
135.4299,34.642,135.4271,34.6397,26982972.52
135.4326,34.642,135.4299,34.6397,26828523.68
135.4354,34.642,135.4326,34.6397,26649254.66
135.4381,34.642,135.4353,34.6397,26481315.37
135.4408,34.642,135.438,34.6397,26353836.18
135.4435,34.642,135.4408,34.6398,26226601.24
135.4463,34.642,135.4435,34.6398,26177385.49
135.449,34.642,135.4462,34.6398,26391603.27
135.4517,34.6421,135.449,34.6398,26631811.57
135.4545,34.6421,135.4517,34.6398,27078136.16
135.4572,34.6421,135.4544,34.6398,27712293.61
135.4599,34.6421,135.4571,34.6398,28176993.03
135.4626,34.6421,135.4599,34.6398,28495672.84
135.4654,34.6421,135.4626,34.6399,28777991.09
135.4681,34.6421,135.4653,34.6399,29030735.54
