右上経度,右上緯度,左下経度,左下緯度,メッシュあたり導入P_MJ/y
135.4218,34.6261,135.4191,34.6239,23803511.34
135.4246,34.6261,135.4218,34.6239,11995810.33
135.4273,34.6262,135.4245,34.6239,23461071.12
135.43,34.6262,135.4272,34.6239,15401027.67
135.4327,34.6262,135.43,34.6239,18799182.12
135.4355,34.6262,135.4327,34.6239,5352348.289
135.4382,34.6262,135.4354,34.624,12068047.74
135.4409,34.6262,135.4382,34.624,21897839.78
135.4437,34.6262,135.4409,34.624,18610565.56
135.4464,34.6263,135.4436,34.624,3239661.922
135.4518,34.6263,135.4491,34.624,2971781.52
135.4546,34.6263,135.4518,34.624,22701421.8
135.4573,34.6263,135.4545,34.624,28230751.31
135.46,34.6263,135.4572,34.6241,29635785.86
135.4627,34.6263,135.46,34.6241,29862537.17
135.4655,34.6263,135.4627,34.6241,28862986.52
135.4682,34.6263,135.4654,34.6241,19176186.39
135.4709,34.6264,135.4681,34.6241,25028646.02
135.4736,34.6264,135.4709,34.6241,16175776.82
135.4764,34.6264,135.4736,34.6241,1415185.73
135.4791,34.6264,135.4763,34.6241,18403995.7
135.4818,34.6264,135.4791,34.6242,18159078.24
135.4846,34.6264,135.4818,34.6242,10797395.96
135.4873,34.6264,135.4845,34.6242,7326136.964
135.49,34.6264,135.4872,34.6242,4183708.601
135.4927,34.6265,135.49,34.6242,4268114.391
135.4955,34.6265,135.4927,34.6242,3479881.32
135.4982,34.6265,135.4954,34.6242,3793897.49
135.5009,34.6265,135.4981,34.6242,2734471.622
135.5036,34.6265,135.5009,34.6242,2971346.662
135.5064,34.6265,135.5036,34.6243,2303080.203
135.5091,34.6265,135.5063,34.6243,1652043.824
135.5118,34.6265,135.5091,34.6243,1595533.287
135.5146,34.6265,135.5118,34.6243,1540819.224
135.5173,34.6266,135.5145,34.6243,1735346.15
135.52,34.6266,135.5172,34.6243,1474278.94
135.5227,34.6266,135.52,34.6243,1781530.353
135.5255,34.6266,135.5227,34.6243,1115860.263
135.5282,34.6266,135.5254,34.6243,2117504.327
135.5309,34.6266,135.5281,34.6244,1855087.748
135.5336,34.6266,135.5309,34.6244,2551249.252
135.5364,34.6266,135.5336,34.6244,5790270.99
135.5391,34.6266,135.5363,34.6244,7793609.632
135.5418,34.6266,135.539,34.6244,9700108.406
135.5445,34.6267,135.5418,34.6244,9962785.639
135.5473,34.6267,135.5445,34.6244,10323322.95
135.55,34.6267,135.5472,34.6244,11184905.62
135.5527,34.6267,135.55,34.6244,11068011.02
135.5555,34.6267,135.5527,34.6244,13148994.53
135.5582,34.6267,135.5554,34.6245,16507915.12
135.5609,34.6267,135.5581,34.6245,11337740.22
135.5636,34.6267,135.5609,34.6245,14336034.29
135.5664,34.6267,135.5636,34.6245,13484008.83
135.5691,34.6267,135.5663,34.6245,15444052.25
135.5718,34.6268,135.569,34.6245,14979542.62
135.5745,34.6268,135.5718,34.6245,14454186.92
135.5773,34.6268,135.5745,34.6245,17471259.48
135.58,34.6268,135.5772,34.6245,9080348.961
135.4137,34.6238,135.4109,34.6216,5214424.28
135.4164,34.6239,135.4136,34.6216,12352856.82
135.4191,34.6239,135.4164,34.6216,14238944.3
135.4219,34.6239,135.4191,34.6216,14452205.28
135.4246,34.6239,135.4218,34.6216,13413268.62
135.4273,34.6239,135.4245,34.6217,16061369.44
135.43,34.6239,135.4273,34.6217,18230397.48
135.4328,34.6239,135.43,34.6217,22291634.53
135.4355,34.6239,135.4327,34.6217,16716895.8
135.4382,34.624,135.4354,34.6217,18194544.52
135.4409,34.624,135.4382,34.6217,7523139.958
135.4437,34.624,135.4409,34.6217,5814346.14
135.4464,34.624,135.4436,34.6217,244596.9269
135.4546,34.624,135.4518,34.6218,123124.1293
135.4573,34.624,135.4545,34.6218,9415380.633
135.46,34.6241,135.4573,34.6218,16198965.43
135.4628,34.6241,135.46,34.6218,15681090.53
135.4655,34.6241,135.4627,34.6218,9423785.379
135.4682,34.6241,135.4654,34.6218,3006172.708
135.4709,34.6241,135.4682,34.6219,4458568.225
135.4737,34.6241,135.4709,34.6219,8013205.393
135.4764,34.6241,135.4736,34.6219,15745826.23
135.4791,34.6241,135.4763,34.6219,22524346.94
135.4818,34.6242,135.4791,34.6219,16887828.93
135.4846,34.6242,135.4818,34.6219,10405317.51
135.4873,34.6242,135.4845,34.6219,4279575.335
135.49,34.6242,135.4873,34.6219,4367550.948
135.4928,34.6242,135.49,34.6219,4045185.314
135.4955,34.6242,135.4927,34.622,4019513.169
135.4982,34.6242,135.4954,34.622,3148000.092
135.5009,34.6242,135.4982,34.622,2923498.69
135.5037,34.6242,135.5009,34.622,2700596.897
135.5064,34.6243,135.5036,34.622,1772419.484
135.5091,34.6243,135.5063,34.622,1244555.187
135.5118,34.6243,135.5091,34.622,1458315.708
135.5146,34.6243,135.5118,34.622,1728208.943
135.5173,34.6243,135.5145,34.622,1802114.525
135.52,34.6243,135.5172,34.6221,1902368.586
135.5227,34.6243,135.52,34.6221,2406717.941
135.5255,34.6243,135.5227,34.6221,2268111.974
135.5282,34.6243,135.5254,34.6221,2979086.849
135.5309,34.6244,135.5282,34.6221,2380574.728
135.5337,34.6244,135.5309,34.6221,2914195.494
135.5364,34.6244,135.5336,34.6221,6212686.923
135.5391,34.6244,135.5363,34.6221,7785888.128
135.5418,34.6244,135.5391,34.6221,10189014.28
135.5446,34.6244,135.5418,34.6221,8953450.936
135.5473,34.6244,135.5445,34.6222,7790036.061
135.55,34.6244,135.5472,34.6222,12433242.22
135.5527,34.6244,135.55,34.6222,12160577.66
135.5555,34.6244,135.5527,34.6222,16176735.15
135.5582,34.6245,135.5554,34.6222,15080273.28
135.5609,34.6245,135.5582,34.6222,12973119.06
135.5637,34.6245,135.5609,34.6222,11086754.38
135.5664,34.6245,135.5636,34.6222,15471110.47
135.5691,34.6245,135.5663,34.6222,14719301.49
135.5718,34.6245,135.5691,34.6222,13735624.21
135.5746,34.6245,135.5718,34.6223,14489101.76
135.5773,34.6245,135.5745,34.6223,18354082.55
135.58,34.6245,135.5772,34.6223,11950100.39
135.4246,34.6216,135.4218,34.6194,4197117.692
135.4273,34.6217,135.4245,34.6194,27070608.39
135.43,34.6217,135.4273,34.6194,23007369.18
135.4328,34.6217,135.43,34.6194,14694837.18
135.4355,34.6217,135.4327,34.6194,6672662.215
135.4382,34.6217,135.4355,34.6195,6022713.746
135.441,34.6217,135.4382,34.6195,15485311.2
135.4437,34.6217,135.4409,34.6195,23855462.47
135.4464,34.6217,135.4436,34.6195,4251685.511
135.4519,34.6218,135.4491,34.6195,7030107.712
135.4546,34.6218,135.4518,34.6195,12885892.15
135.46,34.6218,135.4573,34.6196,8389098.099
135.4628,34.6218,135.46,34.6196,14101764.93
135.4655,34.6218,135.4627,34.6196,12781840.94
135.4682,34.6218,135.4655,34.6196,24374619.43
135.471,34.6219,135.4682,34.6196,26276894.86
135.4737,34.6219,135.4709,34.6196,16910526.58
135.4764,34.6219,135.4736,34.6196,21185234.84
135.4791,34.6219,135.4764,34.6196,15995797.93
135.4819,34.6219,135.4791,34.6196,13344399.59
135.4846,34.6219,135.4818,34.6197,11232258.45
135.4873,34.6219,135.4845,34.6197,6896125.573
135.49,34.6219,135.4873,34.6197,3841506.846
135.4928,34.6219,135.49,34.6197,5611193.769
135.4955,34.622,135.4927,34.6197,3878532.547
135.4982,34.622,135.4954,34.6197,2037683.862
135.5009,34.622,135.4982,34.6197,2098644.009
135.5037,34.622,135.5009,34.6197,1612901.385
135.5064,34.622,135.5036,34.6197,1355523.134
135.5091,34.622,135.5064,34.6198,1320137.324
135.5119,34.622,135.5091,34.6198,1436973.735
135.5146,34.622,135.5118,34.6198,1792860.626
135.5173,34.622,135.5145,34.6198,2116520.935
135.52,34.6221,135.5173,34.6198,2033742.041
135.5228,34.6221,135.52,34.6198,1932855.709
135.5255,34.6221,135.5227,34.6198,2615015.408
135.5282,34.6221,135.5254,34.6198,3630813.388
135.5309,34.6221,135.5282,34.6198,3446578.261
135.5337,34.6221,135.5309,34.6199,3304933.868
135.5364,34.6221,135.5336,34.6199,10049582.5
135.5391,34.6221,135.5363,34.6199,11036034.03
135.5418,34.6221,135.5391,34.6199,13038806.25
135.5446,34.6221,135.5418,34.6199,13473826.52
135.5473,34.6222,135.5445,34.6199,12672669.43
135.55,34.6222,135.5473,34.6199,14709452.29
135.5528,34.6222,135.55,34.6199,13996415.36
135.5555,34.6222,135.5527,34.6199,15866928.91
135.5582,34.6222,135.5554,34.6199,17994831.03
135.5609,34.6222,135.5582,34.62,15279952.19
135.5637,34.6222,135.5609,34.62,12336534.69
135.5664,34.6222,135.5636,34.62,15338981.77
135.5691,34.6222,135.5663,34.62,16893108.54
135.5718,34.6222,135.5691,34.62,15868707
135.5746,34.6223,135.5718,34.62,17135589.04
135.5773,34.6223,135.5745,34.62,19102559.44
135.58,34.6223,135.5773,34.62,8069468.666
135.4028,34.6193,135.4,34.617,22025.84427
135.4055,34.6193,135.4028,34.617,2795560.053
135.4273,34.6194,135.4246,34.6171,4023078.937
135.4301,34.6194,135.4273,34.6172,1306.107608
135.4355,34.6194,135.4327,34.6172,9594170.505
135.4382,34.6195,135.4355,34.6172,13872202.05
135.441,34.6195,135.4382,34.6172,17763730.1
135.4437,34.6195,135.4409,34.6172,24016038.72
135.4464,34.6195,135.4437,34.6172,8943537.148
135.4519,34.6195,135.4491,34.6173,8850378.062
135.4546,34.6195,135.4518,34.6173,22051075.06
135.4573,34.6195,135.4546,34.6173,7811675.336
135.4601,34.6196,135.4573,34.6173,26187375.61
135.4628,34.6196,135.46,34.6173,27667929.47
135.4655,34.6196,135.4627,34.6173,18667203.56
135.4682,34.6196,135.4655,34.6173,28345136.65
135.471,34.6196,135.4682,34.6173,25026716.55
135.4737,34.6196,135.4709,34.6174,21361825.78
135.4764,34.6196,135.4736,34.6174,18557061.92
135.4791,34.6196,135.4764,34.6174,10618486.79
135.4819,34.6196,135.4791,34.6174,9636951.254
135.4846,34.6197,135.4818,34.6174,8701874.464
135.4873,34.6197,135.4846,34.6174,6328447.818
135.4901,34.6197,135.4873,34.6174,5340010.881
135.4928,34.6197,135.49,34.6174,5317280.683
135.4955,34.6197,135.4927,34.6174,4294717.591
135.4982,34.6197,135.4955,34.6175,2255382.477
135.501,34.6197,135.4982,34.6175,1727141.023
135.5037,34.6197,135.5009,34.6175,1602679.234
135.5064,34.6197,135.5036,34.6175,1518075.487
135.5091,34.6198,135.5064,34.6175,1380471.331
135.5119,34.6198,135.5091,34.6175,1301212.16
135.5146,34.6198,135.5118,34.6175,1612741.67
135.5173,34.6198,135.5145,34.6175,1831901.702
135.52,34.6198,135.5173,34.6175,1970860.453
135.5228,34.6198,135.52,34.6176,1536020.053
135.5255,34.6198,135.5227,34.6176,3085522.279
135.5282,34.6198,135.5255,34.6176,4511169.368
135.531,34.6198,135.5282,34.6176,4512319.628
135.5337,34.6199,135.5309,34.6176,6801891.578
135.5364,34.6199,135.5336,34.6176,8080349.089
135.5391,34.6199,135.5364,34.6176,10441258.33
135.5419,34.6199,135.5391,34.6176,10752978.23
135.5446,34.6199,135.5418,34.6176,11225912.5
135.5473,34.6199,135.5445,34.6177,12331635.58
135.55,34.6199,135.5473,34.6177,12130027.45
135.5528,34.6199,135.55,34.6177,11183827.72
135.5555,34.6199,135.5527,34.6177,17607728.91
135.5582,34.6199,135.5554,34.6177,17229770.3
135.5609,34.62,135.5582,34.6177,17905119.56
135.5637,34.62,135.5609,34.6177,11260164.21
135.5664,34.62,135.5636,34.6177,8348073.822
135.5691,34.62,135.5664,34.6177,13061467.77
135.5719,34.62,135.5691,34.6177,16162756.66
135.5746,34.62,135.5718,34.6178,19285584.31
135.5773,34.62,135.5745,34.6178,20369503.92
135.58,34.62,135.5773,34.6178,1384382.975
135.4028,34.617,135.4,34.6148,1639.606589
135.4055,34.617,135.4028,34.6148,21593892.78
135.4083,34.6171,135.4055,34.6148,18116755.11
135.411,34.6171,135.4082,34.6148,20525757.19
135.4137,34.6171,135.4109,34.6148,16076547.05
135.4164,34.6171,135.4137,34.6148,15240971.43
135.4192,34.6171,135.4164,34.6149,15453327.63
135.4219,34.6171,135.4191,34.6149,14355363.73
135.4274,34.6171,135.4246,34.6149,457130.3059
135.4301,34.6172,135.4273,34.6149,409502.3295
135.4355,34.6172,135.4328,34.6149,15058994.79
135.4383,34.6172,135.4355,34.6149,10912176.28
135.441,34.6172,135.4382,34.615,19055031.52
135.4437,34.6172,135.4409,34.615,20293414.38
135.4464,34.6172,135.4437,34.615,11113503.8
135.4492,34.6172,135.4464,34.615,982205.8663
135.4519,34.6173,135.4491,34.615,5199723.504
135.4546,34.6173,135.4518,34.615,23998661.43
135.4573,34.6173,135.4546,34.615,25013593.12
135.4601,34.6173,135.4573,34.615,5787101.213
135.4628,34.6173,135.46,34.6151,9173137.908
135.4655,34.6173,135.4628,34.6151,7845377.899
135.4683,34.6173,135.4655,34.6151,6106007.494
135.471,34.6173,135.4682,34.6151,18264595.53
135.4737,34.6174,135.4709,34.6151,17888385.74
135.4764,34.6174,135.4737,34.6151,17472144.31
135.4792,34.6174,135.4764,34.6151,9146156.739
135.4819,34.6174,135.4791,34.6151,11430249.48
135.4846,34.6174,135.4818,34.6152,8355330.409
135.4873,34.6174,135.4846,34.6152,9611990.877
135.4901,34.6174,135.4873,34.6152,6685434.995
135.4928,34.6174,135.49,34.6152,5491052.612
135.4955,34.6174,135.4927,34.6152,3066909.095
135.4982,34.6175,135.4955,34.6152,2203367.691
135.501,34.6175,135.4982,34.6152,1733255.552
135.5037,34.6175,135.5009,34.6152,1337071.303
135.5064,34.6175,135.5037,34.6152,496192.9516
135.5092,34.6175,135.5064,34.6153,1084730.099
135.5119,34.6175,135.5091,34.6153,1517182.763
135.5146,34.6175,135.5118,34.6153,1963213.579
135.5173,34.6175,135.5146,34.6153,2006370.514
135.5201,34.6175,135.5173,34.6153,2141807.175
135.5228,34.6176,135.52,34.6153,2473233.002
135.5255,34.6176,135.5227,34.6153,4081290.462
135.5282,34.6176,135.5255,34.6153,6127891.716
135.531,34.6176,135.5282,34.6153,7785062.844
135.5337,34.6176,135.5309,34.6153,10507465.69
135.5364,34.6176,135.5336,34.6154,12838963.09
135.5391,34.6176,135.5364,34.6154,14929710.59
135.5419,34.6176,135.5391,34.6154,13177968.64
135.5446,34.6176,135.5418,34.6154,15838124.53
135.5473,34.6177,135.5446,34.6154,14778492.77
135.5501,34.6177,135.5473,34.6154,14063260.48
135.5528,34.6177,135.55,34.6154,12664955.7
135.5555,34.6177,135.5527,34.6154,16937459.71
135.5582,34.6177,135.5555,34.6154,13655163.28
135.561,34.6177,135.5582,34.6154,15569214.45
135.5637,34.6177,135.5609,34.6155,14600880.73
135.5664,34.6177,135.5636,34.6155,5179638.679
135.5719,34.6177,135.5691,34.6155,1573254.149
135.5746,34.6178,135.5718,34.6155,11316868.43
135.5773,34.6178,135.5745,34.6155,15512857.68
135.58,34.6178,135.5773,34.6155,1293209.349
135.4056,34.6148,135.4028,34.6125,2849440.614
135.4083,34.6148,135.4055,34.6125,27990076.96
135.411,34.6148,135.4082,34.6126,27525190.45
135.4137,34.6148,135.411,34.6126,27034881.19
135.4165,34.6148,135.4137,34.6126,24640453.61
135.4192,34.6149,135.4164,34.6126,27012460.24
135.4219,34.6149,135.4191,34.6126,22511371.61
135.4246,34.6149,135.4219,34.6126,909976.2363
135.4274,34.6149,135.4246,34.6126,9327447.968
135.4301,34.6149,135.4273,34.6127,11219901.64
135.4355,34.6149,135.4328,34.6127,4447864.072
135.4383,34.6149,135.4355,34.6127,14166912.74
135.441,34.615,135.4382,34.6127,16629131.46
135.4437,34.615,135.441,34.6127,24289345.04
135.4465,34.615,135.4437,34.6127,22362728.44
135.4492,34.615,135.4464,34.6127,8786839.384
135.4519,34.615,135.4491,34.6128,7130651.951
135.4546,34.615,135.4519,34.6128,10410339.23
135.4574,34.615,135.4546,34.6128,11202937.07
135.4601,34.615,135.4573,34.6128,7757374.809
135.4628,34.6151,135.46,34.6128,8465402.077
135.4655,34.6151,135.4628,34.6128,14166788.01
135.4683,34.6151,135.4655,34.6128,19774742.67
135.471,34.6151,135.4682,34.6128,12071747.81
135.4737,34.6151,135.4709,34.6129,14614266.07
135.4764,34.6151,135.4737,34.6129,11093385.88
135.4792,34.6151,135.4764,34.6129,7651599.813
135.4819,34.6151,135.4791,34.6129,7365421.03
135.4846,34.6152,135.4819,34.6129,7679744.282
135.4874,34.6152,135.4846,34.6129,7884174.689
135.4901,34.6152,135.4873,34.6129,8565306.59
135.4928,34.6152,135.49,34.6129,7752432.695
135.4955,34.6152,135.4928,34.6129,4466015.834
135.4983,34.6152,135.4955,34.613,2980241.561
135.501,34.6152,135.4982,34.613,2183410.243
135.5037,34.6152,135.5009,34.613,1497044.509
135.5064,34.6152,135.5037,34.613,1133330.239
135.5092,34.6153,135.5064,34.613,1264319.033
135.5119,34.6153,135.5091,34.613,1423264.064
135.5146,34.6153,135.5118,34.613,2080399.272
135.5173,34.6153,135.5146,34.613,2092806.65
135.5201,34.6153,135.5173,34.613,2669350.333
135.5228,34.6153,135.52,34.6131,5140175.909
135.5255,34.6153,135.5228,34.6131,7619251.134
135.5283,34.6153,135.5255,34.6131,8614599.002
135.531,34.6153,135.5282,34.6131,10131284.4
135.5337,34.6153,135.5309,34.6131,11493597.78
135.5364,34.6154,135.5337,34.6131,13004979.15
135.5392,34.6154,135.5364,34.6131,15099263.59
135.5419,34.6154,135.5391,34.6131,13538704.26
135.5446,34.6154,135.5418,34.6131,15970897.99
135.5473,34.6154,135.5446,34.6131,17145473.71
135.5501,34.6154,135.5473,34.6132,14337819.13
135.5528,34.6154,135.55,34.6132,14172753.43
135.5555,34.6154,135.5527,34.6132,16095543.07
135.5582,34.6154,135.5555,34.6132,15392757.08
135.561,34.6154,135.5582,34.6132,16748231.66
135.5637,34.6155,135.5609,34.6132,15724375.04
135.5664,34.6155,135.5637,34.6132,7068032.582
135.5692,34.6155,135.5664,34.6132,361169.0434
135.5773,34.6155,135.5746,34.6133,995004.7269
135.5801,34.6155,135.5773,34.6133,283848.1596
135.4056,34.6125,135.4028,34.6103,1688872.008
135.4083,34.6125,135.4055,34.6103,24559263.05
135.411,34.6126,135.4083,34.6103,20803893.24
135.4138,34.6126,135.411,34.6103,18902413.94
135.4165,34.6126,135.4137,34.6103,17934359.11
135.4192,34.6126,135.4164,34.6103,21208161.89
135.4219,34.6126,135.4192,34.6104,18986267.63
135.4247,34.6126,135.4219,34.6104,6812934.634
135.4274,34.6126,135.4246,34.6104,7175649.485
135.4301,34.6127,135.4273,34.6104,12674852.89
135.4383,34.6127,135.4355,34.6104,21327115.42
135.441,34.6127,135.4382,34.6105,11800607.5
135.4437,34.6127,135.441,34.6105,14332084.78
135.4465,34.6127,135.4437,34.6105,15352133.07
135.4492,34.6127,135.4464,34.6105,12280346.15
135.4519,34.6128,135.4491,34.6105,11864877.27
135.4546,34.6128,135.4519,34.6105,7269101.997
135.4574,34.6128,135.4546,34.6105,8031906.844
135.4601,34.6128,135.4573,34.6105,16643299.35
135.4628,34.6128,135.4601,34.6105,11001703.76
135.4656,34.6128,135.4628,34.6106,12496744.72
135.4683,34.6128,135.4655,34.6106,16274754.3
135.471,34.6128,135.4682,34.6106,12526648.73
135.4737,34.6129,135.471,34.6106,11371469.41
135.4765,34.6129,135.4737,34.6106,5886583.629
135.4792,34.6129,135.4764,34.6106,5704007.53
135.4819,34.6129,135.4791,34.6106,6563753.384
135.4846,34.6129,135.4819,34.6106,7597462.412
135.4874,34.6129,135.4846,34.6107,7546021.625
135.4901,34.6129,135.4873,34.6107,9915013.442
135.4928,34.6129,135.49,34.6107,7968516.548
135.4955,34.6129,135.4928,34.6107,5887661.316
135.4983,34.613,135.4955,34.6107,5699976.267
135.501,34.613,135.4982,34.6107,3613405.716
135.5037,34.613,135.501,34.6107,3030710.316
135.5065,34.613,135.5037,34.6107,1754339.446
135.5092,34.613,135.5064,34.6107,2064781.545
135.5119,34.613,135.5091,34.6108,2080911.139
135.5146,34.613,135.5119,34.6108,2734081.769
135.5174,34.613,135.5146,34.6108,3745417.019
135.5201,34.613,135.5173,34.6108,6669514.527
135.5228,34.6131,135.52,34.6108,6605368.291
135.5255,34.6131,135.5228,34.6108,9130687.515
135.5283,34.6131,135.5255,34.6108,5092716.204
135.531,34.6131,135.5282,34.6108,6667261.814
135.5337,34.6131,135.5309,34.6108,13287656.27
135.5364,34.6131,135.5337,34.6109,13430009.97
135.5392,34.6131,135.5364,34.6109,17387330.07
135.5419,34.6131,135.5391,34.6109,14866925.54
135.5446,34.6131,135.5419,34.6109,16011613.22
135.5474,34.6131,135.5446,34.6109,17516005.78
135.5501,34.6132,135.5473,34.6109,17703477.37
135.5528,34.6132,135.55,34.6109,13086852.78
135.5555,34.6132,135.5528,34.6109,17155685.77
135.5583,34.6132,135.5555,34.6109,18894988.12
135.561,34.6132,135.5582,34.6109,15895543.84
135.5637,34.6132,135.5609,34.611,17347040.71
135.5664,34.6132,135.5637,34.611,18999313.5
135.5692,34.6132,135.5664,34.611,16089272.64
135.5719,34.6132,135.5691,34.611,10589578.14
135.5773,34.6133,135.5746,34.611,1039317.936
135.5801,34.6133,135.5773,34.611,5484517.065
135.5828,34.6133,135.58,34.611,491309.2803
135.4056,34.6103,135.4028,34.608,389580.5153
135.4083,34.6103,135.4055,34.608,1668054.396
135.411,34.6103,135.4083,34.6081,1521851.701
135.4138,34.6103,135.411,34.6081,8859713.854
135.4165,34.6103,135.4137,34.6081,15334950.76
135.4192,34.6103,135.4164,34.6081,17110606.1
135.4219,34.6104,135.4192,34.6081,11667332.34
135.4247,34.6104,135.4219,34.6081,3761834.976
135.4274,34.6104,135.4246,34.6081,4957102.086
135.4301,34.6104,135.4274,34.6081,16714045.74
135.4329,34.6104,135.4301,34.6082,13408878.91
135.4356,34.6104,135.4328,34.6082,13260819.34
135.4383,34.6104,135.4355,34.6082,20646725.05
135.441,34.6105,135.4383,34.6082,16672345.21
135.4438,34.6105,135.441,34.6082,18953445.21
135.4465,34.6105,135.4437,34.6082,13445750.55
135.4492,34.6105,135.4464,34.6082,16027295.69
135.4519,34.6105,135.4492,34.6082,13968887.67
135.4547,34.6105,135.4519,34.6083,9792911.756
135.4574,34.6105,135.4546,34.6083,4433258.404
135.4601,34.6105,135.4573,34.6083,9488376.355
135.4628,34.6105,135.4601,34.6083,3340506.736
135.4656,34.6106,135.4628,34.6083,16550323.46
135.4683,34.6106,135.4655,34.6083,18198701.34
135.471,34.6106,135.4682,34.6083,17011376.82
135.4737,34.6106,135.471,34.6083,15615340.48
135.4765,34.6106,135.4737,34.6084,8943760.19
135.4819,34.6106,135.4792,34.6084,5504548.452
135.4847,34.6106,135.4819,34.6084,7280438.051
135.4874,34.6107,135.4846,34.6084,6893360.533
135.4901,34.6107,135.4873,34.6084,8051509.215
135.4928,34.6107,135.4901,34.6084,745912.693
135.4956,34.6107,135.4928,34.6084,8429256.246
135.4983,34.6107,135.4955,34.6084,9416251.089
135.501,34.6107,135.4982,34.6085,6896417.066
135.5037,34.6107,135.501,34.6085,6758141.192
135.5065,34.6107,135.5037,34.6085,4932934.853
135.5092,34.6107,135.5064,34.6085,4892195.511
135.5119,34.6108,135.5091,34.6085,4878894.599
135.5146,34.6108,135.5119,34.6085,5446346.502
135.5174,34.6108,135.5146,34.6085,4992511.462
135.5201,34.6108,135.5173,34.6085,5171207.767
135.5228,34.6108,135.5201,34.6085,6759487.922
135.5256,34.6108,135.5228,34.6086,751451.2578
135.531,34.6108,135.5282,34.6086,6186665.282
135.5337,34.6108,135.531,34.6086,14283965.86
135.5365,34.6109,135.5337,34.6086,14806283.32
135.5392,34.6109,135.5364,34.6086,16723330.82
135.5419,34.6109,135.5391,34.6086,14881398.1
135.5446,34.6109,135.5419,34.6086,11228832.79
135.5474,34.6109,135.5446,34.6086,18887520.93
135.5501,34.6109,135.5473,34.6086,18188391.6
135.5528,34.6109,135.55,34.6087,12514932.54
135.5555,34.6109,135.5528,34.6087,15548857.42
135.5583,34.6109,135.5555,34.6087,19704543.39
135.561,34.6109,135.5582,34.6087,18740998.79
135.5637,34.611,135.5609,34.6087,15197817.79
135.5664,34.611,135.5637,34.6087,20672243.98
135.5692,34.611,135.5664,34.6087,15441440.67
135.5719,34.611,135.5691,34.6087,19590982.75
135.5746,34.611,135.5719,34.6087,18209245.81
135.5774,34.611,135.5746,34.6087,13096571.94
135.5801,34.611,135.5773,34.6088,11823723.81
135.5828,34.611,135.58,34.6088,358670.3768
135.5855,34.611,135.5828,34.6088,324903.2705
135.422,34.6081,135.4192,34.6059,2082638.702
135.4274,34.6081,135.4246,34.6059,2582179.239
135.4301,34.6081,135.4274,34.6059,5792660.415
135.4329,34.6082,135.4301,34.6059,6147762.663
135.4356,34.6082,135.4328,34.6059,6471235.008
135.4383,34.6082,135.4355,34.6059,6375097.379
135.441,34.6082,135.4383,34.6059,6669846.932
135.4438,34.6082,135.441,34.606,5858174.971
135.4465,34.6082,135.4437,34.606,3162852.803
135.4492,34.6082,135.4465,34.606,12544.60692
135.452,34.6082,135.4492,34.606,6906716.904
135.4547,34.6083,135.4519,34.606,18499913.85
135.4574,34.6083,135.4546,34.606,8785374.585
135.4601,34.6083,135.4574,34.606,15570649.17
135.4629,34.6083,135.4601,34.606,11302847.89
135.4656,34.6083,135.4628,34.6061,12707066.9
135.4683,34.6083,135.4655,34.6061,13719265.11
135.471,34.6083,135.4683,34.6061,13432367.84
135.4738,34.6083,135.471,34.6061,12973639.09
135.4765,34.6084,135.4737,34.6061,9563673.281
135.4792,34.6084,135.4764,34.6061,1924182.607
135.4819,34.6084,135.4792,34.6061,7618581.02
135.4847,34.6084,135.4819,34.6061,8261202.793
135.4874,34.6084,135.4846,34.6061,7314128.429
135.4901,34.6084,135.4873,34.6062,8872688.416
135.4928,34.6084,135.4901,34.6062,7123077.18
135.4956,34.6084,135.4928,34.6062,9511925.213
135.4983,34.6084,135.4955,34.6062,9646478.555
135.501,34.6085,135.4983,34.6062,7839497.261
135.5038,34.6085,135.501,34.6062,7611581.178
135.5065,34.6085,135.5037,34.6062,6324783.668
135.5092,34.6085,135.5064,34.6062,5702485.158
135.5119,34.6085,135.5092,34.6062,6618730.724
135.5147,34.6085,135.5119,34.6063,7093476.151
135.5174,34.6085,135.5146,34.6063,3866060.034
135.5201,34.6085,135.5173,34.6063,196148.192
135.5228,34.6085,135.5201,34.6063,6707662.621
135.5256,34.6086,135.5228,34.6063,8079504.034
135.5283,34.6086,135.5255,34.6063,1231150.492
135.531,34.6086,135.5282,34.6063,7139876.179
135.5337,34.6086,135.531,34.6063,12508097.62
135.5365,34.6086,135.5337,34.6063,15583783.6
135.5392,34.6086,135.5364,34.6064,16072709.5
135.5419,34.6086,135.5391,34.6064,13351552.43
135.5446,34.6086,135.5419,34.6064,14767334.85
135.5474,34.6086,135.5446,34.6064,18297570.81
135.5501,34.6086,135.5473,34.6064,18713084.08
135.5528,34.6087,135.5501,34.6064,17269265.11
135.5556,34.6087,135.5528,34.6064,18591202.82
135.5583,34.6087,135.5555,34.6064,20405941.84
135.561,34.6087,135.5582,34.6064,20205591.47
135.5637,34.6087,135.561,34.6064,14790151.4
135.5665,34.6087,135.5637,34.6065,19485034.09
135.5692,34.6087,135.5664,34.6065,19475435.73
135.5719,34.6087,135.5691,34.6065,20301206.13
135.5746,34.6087,135.5719,34.6065,19868878.26
135.5774,34.6087,135.5746,34.6065,16130461.7
135.5801,34.6088,135.5773,34.6065,14940845.2
135.5828,34.6088,135.58,34.6065,14977316.34
135.5855,34.6088,135.5828,34.6065,14970265.93
135.5883,34.6088,135.5855,34.6065,2160218.92
